iso_code3,country,survey,year,category,Sex,Location,Wealth,Region,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,comp_higher_2yrs_2529_m,comp_higher_4yrs_2529_m,comp_higher_4yrs_3034_m,eduyears_2024_m,preschool_1ybefore_m,preschool_3_m,eduout_upsec_m,att_higher_1824_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_no,eduyears_2024_no,preschool_1ybefore_no,preschool_3_no,eduout_upsec_no,att_higher_1824_no,comp_lowsec_2024_no,comp_upsec_2024_no,comp_lowsec_2024,comp_upsec_2024,prim_age0,lowsec_age0,upsec_age0,prim_age1,lowsec_age1,upsec_age1,prim_dur,lowsec_dur,upsec_dur,higher_dur,flag_lfs
EST,Estonia,EU-SILC,2017,Wealth,,,Quintile 5,,1,1,.95385426,1,.97328126,.95449108,.68422955,0,0,11.993833,1,.92567188,1,.91693366,43,71,86,221,221,326,200,200,240,126,37,61,63,1470,126,126,.98764288,.93947858,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Location & Sex & Wealth,Female,Intermediate or densely populated area,Quintile 4,,,,.91454178,1,.96215659,.94371325,.61930728,0,0,11.799368,,,,.88491023,12,19,37,81,81,122,64,64,46,58,9,19,15,406,58,58,.98943055,.88131434,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Location & Sex & Wealth,Female,Thinly populated area,Quintile 5,,,,,1,.96200305,.93827915,.66967738,0,0,,,,,.91305089,6,14,25,46,46,60,33,33,38,27,9,9,12,343,27,27,,,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Wealth & Region,,,Quintile 4,Eesti,1,.96356267,.90717578,1,.95291489,.90229511,.41119757,0,0,11.77212,.9747141,.97070283,1,.81075394,62,120,139,369,369,471,237,237,194,234,37,82,88,1229,234,234,.99679238,.88559127,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Wealth,,,Quintile 1,,1,.98970103,.85350889,1,.96752673,.7955175,.14628558,0,0,11.689775,,.86030215,.9661358,.72369224,58,112,76,273,273,223,67,67,89,156,25,51,88,505,156,156,.99661434,.8377353,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Location & Sex & Wealth,Male,Thinly populated area,Quintile 4,,,.8681134,.82746047,1,.94021052,.786838,.051467963,0,0,11.40398,,,1,.63533735,24,38,43,113,113,120,53,53,52,67,8,20,32,225,67,67,1,.79147559,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Location & Sex,Female,Thinly populated area,,,.99073154,.99692589,.92733854,.99835843,.95285338,.87021345,.42337319,0,0,11.795386,.99192011,.92740178,.99075842,.82415092,96,188,146,466,466,414,167,167,183,247,50,88,160,1477,247,247,.9939934,.87051409,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Location & Sex & Wealth,Female,Thinly populated area,Quintile 2,,,1,.88431114,.99224687,.90907514,.8196156,.45548034,0,,11.815228,,,.97005039,.79307431,29,44,32,109,109,79,31,31,24,48,8,13,46,298,48,48,.98289239,.91398078,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Location & Wealth,,Thinly populated area,Quintile 5,,,1,.95156902,1,.96926689,.91319543,.4383336,0,0,11.871629,,,,.88273525,19,31,48,107,107,136,72,72,83,64,16,18,28,579,64,64,1,.89702827,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 4,,,1,,1,.9503184,.89837462,.33521485,0,0,11.909706,,,,.74776465,15,30,29,90,90,126,73,73,47,53,9,19,22,247,53,53,1,.94815582,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Location & Sex & Wealth,Female,Intermediate or densely populated area,Quintile 3,,,,,1,.96920514,.88168621,.40442401,0,0,11.82444,,,,.85300034,18,24,23,75,75,87,46,46,36,41,5,16,24,291,41,41,1,.8622238,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Location & Wealth,,Thinly populated area,Quintile 3,,1,.97718489,.85614967,1,.96436965,.78328425,.24554424,0,0,11.474153,,.88016027,.98852962,.68416691,69,114,86,292,292,239,97,97,103,142,22,49,113,552,142,142,.98480743,.78483236,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 2,,,,,1,.91336566,.86081952,,,,11.639522,,,,.77463955,22,22,18,71,71,53,20,20,17,33,4,21,29,168,33,33,1,.83238506,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Sex & Wealth,Female,,Quintile 1,,1,.99298912,.89820397,1,.97676313,.81845868,.15870513,0,0,11.787611,,.88886213,1,.75064754,30,60,39,143,143,116,36,36,36,80,11,30,44,310,80,80,1,.86049914,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Sex & Wealth,Female,,Quintile 4,,,1,.91992086,1,.96122831,.94492102,.56941652,0,0,11.84234,,.98747998,1,.8733229,23,52,67,166,166,225,111,111,95,114,20,43,34,757,114,114,.99318719,.88493639,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Sex & Wealth,Male,,Quintile 3,,1,.96462291,.75952154,1,.96768981,.76367795,.24937756,0,0,11.275179,,.91639668,.98846769,.65648353,57,74,69,222,222,208,99,99,89,109,14,45,87,385,109,109,.99105984,.73611987,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 4,Eesti,,1,.91992086,1,.96122831,.94492102,.56941652,0,0,11.84234,,.98747998,1,.8733229,23,52,67,166,166,225,111,111,95,114,20,43,34,757,114,114,.99318719,.88493639,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Location & Wealth,,Thinly populated area,Quintile 2,,.98461354,.98965758,.82084483,.99258,.93148333,.75907868,.24672247,0,0,11.51395,,.74509466,.98206389,.73386186,64,86,71,234,234,178,69,69,50,109,15,38,94,500,109,109,.97118539,.84395128,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Wealth,,,Quintile 4,,1,.96356267,.90717578,1,.95291489,.90229511,.41119757,0,0,11.77212,.9747141,.97070283,1,.81075394,62,120,139,369,369,471,237,237,194,234,37,82,88,1229,234,234,.99679238,.88559127,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Sex,Female,,,,.9963491,.99851429,.91446143,.999313,.96376997,.90785992,.55621505,0,0,11.848875,.99451053,.92061168,.99556679,.86491221,161,296,257,787,787,828,394,394,369,434,83,161,249,3089,434,434,.99577892,.88497651,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Location & Sex & Wealth,Male,Thinly populated area,Quintile 2,,1,.97658253,.77134401,.99290246,.95317578,.71510971,.090555713,0,,11.300893,,,1,.63876414,35,42,39,125,125,99,38,38,26,61,7,25,48,202,61,61,.96290648,.79442799,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Region,,,,Eesti,.99816859,.98240697,.87785029,.99934959,.95903194,.87110132,.43562642,0,0,11.706264,.98966104,.91426224,.98971772,.82612187,366,590,539,1662,1662,1714,805,805,786,909,156,346,545,5144,909,909,.99289483,.85743141,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 1,Eesti,,.98590517,.76731944,1,.95499808,.76705265,.13312508,0,0,11.554688,,,.92337173,.67991382,28,52,37,130,130,107,31,31,53,76,14,21,44,195,76,76,.9919396,.80630392,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Sex & Wealth,Female,,Quintile 2,,.98355573,1,.84612763,.99602425,.94100076,.84313303,.48654461,0,0,11.620628,,,.98179126,.84277242,39,67,47,161,161,131,56,56,48,75,14,24,63,551,75,75,.99201483,.85342872,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 2,Eesti,.98355573,1,.84612763,.99602425,.94100076,.84313303,.48654461,0,0,11.620628,,,.98179126,.84277242,39,67,47,161,161,131,56,56,48,75,14,24,63,551,75,75,.99201483,.85342872,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Location & Sex & Wealth,Female,Intermediate or densely populated area,Quintile 1,,,,,1,.97454464,.87321353,,,,12.038973,,,,.7731027,12,21,22,62,62,60,22,22,11,38,2,9,16,168,38,38,1,.92625076,7,13,16,12,15,18,6,3,3,3,
EST,Estonia,EU-SILC,2017,Sex & Region,Female,,,Eesti,.9963491,.99851429,.91446143,.999313,.96376997,.90785992,.55621505,0,0,11.848875,.99451053,.92061168,.99556679,.86491221,161,296,257,787,787,828,394,394,369,434,83,161,249,3089,434,434,.99577892,.88497651,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Location & Sex & Wealth,Female,Thinly populated area,Quintile 2,,1,,,1,1,.77638441,,,0,,,,.1806533,.81331545,41,24,12,78,78,43,24,24,30,19,9,0,48,198,19,19,,,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Wealth & Region,,,Quintile 3,Laensi-Suomi,1,1,.99167216,1,1,.96117318,.25503406,0,0,12.094188,,,.043483436,.78053021,41,50,38,139,139,113,51,51,63,62,17,0,61,426,62,62,1,.96039385,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 1,,,1,.90461129,1,1,.89464664,.24386668,0,0,11.705475,,,.18123719,.39053267,28,70,112,251,251,263,80,80,32,183,6,0,45,346,183,183,1,.88673824,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex,Female,,,,1,1,.94786423,1,1,.90443558,.44830841,0,0,11.881388,.95595002,,.079505928,.81481844,352,478,298,1211,1211,1025,516,516,583,509,124,0,539,4939,509,509,1,.90871197,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Wealth,,,Quintile 2,,1,1,.88463145,1,1,.85928363,.26204538,0,0,11.630905,1,,.091904342,.65933824,170,166,133,512,512,441,217,217,190,224,50,0,228,989,224,224,1,.84406006,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Region,Male,,,Pohjois-Suomi ja Itä-Suomi,1,1,.85875314,1,1,.84242249,.12544735,0,0,11.599269,1,,.12132002,.65122885,117,151,115,420,420,323,132,132,122,191,34,0,168,917,191,191,1,.84838843,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Region,Female,,,Laensi-Suomi,1,1,.96724176,1,1,.89583433,.40313327,0,0,11.90652,.94995254,,.069976874,.78782231,94,115,82,316,316,259,116,116,158,143,34,0,132,1223,143,143,1,.92174435,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 5,Helsinki-Uusimaa,1,1,,1,1,.98043573,.72222096,0,0,12.095711,,,.078718349,.93002218,30,47,14,99,99,75,43,43,68,32,12,0,54,842,32,32,1,.94660258,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Location & Wealth,,Intermediate or densely populated area,Quintile 5,,1,1,.93970162,1,1,.94532263,.56394452,0,0,12.006356,1,,.094374545,.92730951,98,168,73,357,357,291,146,146,202,145,36,0,155,2807,145,145,1,.94828856,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Location & Wealth,,Intermediate or densely populated area,Quintile 1,,1,1,.93104708,1,1,.87981343,.28035024,0,0,11.780609,,,.18103066,.41348687,54,174,217,513,513,517,157,157,67,360,12,0,98,737,360,360,1,.89962453,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Location & Sex,Male,Thinly populated area,,,1,1,.77265316,1,1,.83051252,.10820298,0,0,11.412935,.96829134,,.060874727,.70247883,147,219,123,518,518,334,126,126,150,208,41,0,218,1169,208,208,1,.80075812,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Total,,,,,1,1,.91080636,1,1,.89528018,.3519676,0,0,11.759533,.97247118,,.09106613,.77868444,737,1054,723,2718,2718,2257,1021,1021,1127,1236,243,0,1121,9180,1236,1236,1,.88484091,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 1,Laensi-Suomi,,1,.92562377,1,1,.88763303,,,,11.584821,,,,.33617845,17,33,40,109,109,104,27,27,23,77,4,0,23,136,77,77,1,.85069454,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 2,Laensi-Suomi,,,,1,1,.90437669,,,,11.703876,,,.064103566,.58787131,28,25,22,81,81,58,23,23,22,35,6,0,36,122,35,35,1,.8577615,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 5,Laensi-Suomi,,,,1,1,.90860391,,,,11.42545,,,,.89697617,18,26,26,76,76,66,25,25,28,41,6,0,25,392,41,41,1,.79133672,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Location,,Intermediate or densely populated area,,,1,1,.93480873,1,1,.90767622,.37657833,0,0,11.817937,.98538905,,.098634347,.77611828,436,692,539,1832,1832,1710,782,782,822,928,157,0,691,6625,928,928,1,.89884627,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Wealth & Region,,,Quintile 2,Helsinki-Uusimaa,1,,.97263736,1,1,.88321918,.31438515,0,0,11.847305,,,.072927281,.67239171,34,26,33,107,107,106,49,49,39,57,8,0,43,204,57,57,1,.90709376,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Wealth & Region,,,Quintile 2,Etelä-Suomen,1,1,,1,1,.88564664,.26386493,0,0,11.806013,,,.056608424,.69833851,31,45,23,110,110,92,45,45,42,47,11,0,50,220,47,47,1,.91634089,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Wealth & Region,,,Quintile 1,Pohjois-Suomi ja Itä-Suomi,1,1,.87393135,1,1,.86787331,.25163588,0,,11.668055,,,.20500006,.42821011,42,77,69,210,210,156,47,47,27,109,11,0,67,288,109,109,1,.8691557,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Region,Female,,,Etelä-Suomen,1,1,.95503259,1,1,.88183343,.31853291,0,0,11.838477,,,.07328704,.80822712,75,114,65,269,269,216,102,102,111,114,28,0,120,934,114,114,1,.88456196,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 2,Helsinki-Uusimaa,,,,1,1,.91505998,,,,,,,,.72729099,16,9,18,52,52,47,18,18,24,29,2,0,20,123,29,29,,,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 4,Etelä-Suomen,,,,1,1,.99156356,,,0,,,,,.87882721,15,20,10,46,46,35,19,19,31,16,3,0,23,224,16,16,,,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth,Male,,Quintile 3,,1,1,.96510929,1,1,.9420107,.17240791,0,0,11.838905,,,.074038707,.68516117,88,124,74,306,306,216,89,89,129,127,20,0,142,671,127,127,1,.92350805,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Region,,,,Laensi-Suomi,1,1,.92617393,1,1,.90108055,.32028425,0,0,11.747583,.94958663,,.078782514,.74920994,198,267,204,734,734,595,235,235,300,360,66,0,284,2324,360,360,1,.88414729,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Location & Wealth,,Thinly populated area,Quintile 3,,1,1,.92787391,1,1,.92928511,.19382022,0,0,11.780797,,,.023625854,.74235147,77,94,44,222,222,138,64,64,78,74,23,0,109,505,74,74,1,.92521894,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth,Female,,Quintile 5,,1,1,,1,1,.97968841,.71947974,0,0,12.143764,,,.048594665,.93217129,62,105,28,212,212,161,92,92,138,69,28,0,106,1899,69,69,1,.96070504,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Region,Female,,,Helsinki-Uusimaa,1,1,.92917681,1,1,.94500399,.58087379,0,0,11.98041,.94534338,,.089656934,.85245806,81,133,76,317,317,299,163,163,188,136,31,0,141,1647,136,136,1,.94044989,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Wealth,,,Quintile 1,,1,1,.9119404,1,1,.85664046,.26212803,0,0,11.700445,,,.15712713,.43442115,105,244,251,673,673,598,182,182,119,416,29,0,173,973,416,416,1,.87433201,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth,Male,,Quintile 2,,1,1,.82868743,1,1,.86317337,.24803317,0,0,11.55484,,,.1091468,.59363902,88,93,67,271,271,230,114,114,88,116,27,0,120,415,116,116,1,.8186121,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Wealth & Region,,,Quintile 3,Helsinki-Uusimaa,,1,,1,1,.91228157,.38447306,0,0,11.803573,,,.056216884,.79510695,28,52,28,113,113,100,55,55,75,45,11,0,54,370,45,45,1,.88498718,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Wealth & Region,,,Quintile 3,Pohjois-Suomi ja Itä-Suomi,1,1,.97613829,1,1,.93560815,.33290288,0,0,12.015018,,,.098274045,.70994431,68,62,36,177,177,108,51,51,52,57,14,0,96,388,57,57,1,.96697998,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 5,Etelä-Suomen,,,,1,1,.96899396,,,,,,,,.92374605,7,20,13,43,43,34,14,14,20,20,2,0,13,286,20,20,,,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Region,Male,,,Laensi-Suomi,1,1,.88098025,1,1,.90587825,.24444918,0,0,11.602348,.9491663,,.086222768,.70360911,104,152,122,418,418,336,119,119,142,217,32,0,152,1101,217,217,1,.84979105,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Wealth & Region,,,Quintile 5,Etelä-Suomen,,1,,1,1,.97107053,.43861756,0,0,11.967667,,,.031912044,.9274075,17,38,18,79,79,60,30,30,37,30,8,0,31,598,30,30,1,.9846853,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Wealth & Region,,,Quintile 5,Helsinki-Uusimaa,1,1,.93162876,1,1,.96758205,.58252436,0,0,12.052483,,,.10678164,.9231056,69,103,45,228,228,176,85,85,121,91,25,0,106,1622,91,91,1,.97234654,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Region,Male,,,Etelä-Suomen,1,1,.85244966,1,1,.89165068,.29427204,0,0,11.622948,,,.075131804,.72498417,69,116,72,277,277,227,102,102,111,125,19,0,117,797,125,125,1,.86992383,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Location,,Thinly populated area,,,1,1,.78683543,1,1,.83245027,.2319794,0,0,11.451159,.94472641,,.074357495,.78818482,301,362,184,886,886,547,239,239,305,308,86,0,430,2555,308,308,1,.81089157,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 2,Pohjois-Suomi ja Itä-Suomi,,1,,1,1,.78576595,.11090132,0,0,11.234798,,,.17681028,.5202564,27,31,20,84,84,69,37,37,30,32,11,0,36,117,32,32,1,.70490962,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth,Female,,Quintile 1,,1,1,.94552714,1,1,.84482932,.30681741,0,0,11.78982,,,.14013948,.47212416,52,133,119,333,333,287,88,88,61,199,14,0,93,516,199,199,1,.89219093,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Wealth,,,Quintile 4,,1,1,.88163096,1,1,.92435032,.42963246,0,0,11.743606,.99197024,,.058486205,.86269051,149,201,101,479,479,408,230,230,310,178,55,0,233,2086,178,178,1,.88596445,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 3,Etelä-Suomen,,,,1,1,.95483297,,,0,,,,,.88264084,19,23,8,51,51,41,25,25,33,16,9,0,29,170,16,16,,,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 5,Etelä-Suomen,,,,1,1,,,,,,,,,.93070543,10,18,5,36,36,26,16,16,17,10,6,0,18,312,10,10,,,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex,Male,,,,1,1,.87434763,1,1,.88667363,.26097807,0,0,11.64553,.98751336,,.10166132,.73273635,385,576,425,1507,1507,1232,505,505,544,727,119,0,582,4241,727,727,1,.86250782,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Region,Female,,,Pohjois-Suomi ja Itä-Suomi,1,1,.93768907,1,1,.88318443,.42059806,0,0,11.783843,.93556589,,.081952922,.78799391,102,116,75,309,309,251,135,135,126,116,31,0,146,1135,116,116,1,.88019115,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Location & Sex & Wealth,Female,Thinly populated area,Quintile 5,,,,,1,1,.92568934,,,,,,,.037471626,.92759764,21,26,9,61,61,40,20,20,23,20,5,0,31,435,20,20,,,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 4,Laensi-Suomi,,1,,1,1,.88005579,,,0,,,,.15783189,.83983999,20,36,12,71,71,46,19,19,40,27,12,0,35,260,27,27,,,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Location & Sex & Wealth,Male,Thinly populated area,Quintile 3,,1,1,,1,1,.94286323,.12170314,0,0,11.787653,,,.032129206,.63451278,39,55,29,129,129,83,32,32,38,51,5,0,56,234,51,51,1,.92814833,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Wealth & Region,,,Quintile 2,Pohjois-Suomi ja Itä-Suomi,1,1,.8579787,1,1,.79816812,.18954726,0,0,11.297745,,,.097473592,.61797208,52,52,38,149,149,134,77,77,61,57,18,0,69,288,57,57,1,.73609507,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Location & Sex & Wealth,Male,Thinly populated area,Quintile 1,,,1,,1,1,.59866142,,,,10.678812,,,.1553432,.40266025,25,41,20,89,89,48,14,14,26,34,9,0,35,111,34,34,1,.55657274,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth,Female,,Quintile 2,,1,1,.9283101,1,1,.8552053,.28104895,0,0,11.691788,,,.074479125,.70201164,82,73,66,241,241,211,103,103,102,108,23,0,108,574,108,108,1,.86442876,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 1,Etelä-Suomen,,,,1,1,.78788698,,,,11.742385,,,,.50612164,15,28,29,77,77,66,20,20,9,46,3,0,25,103,46,46,1,.83599168,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Wealth,,,Quintile 5,,1,1,.8987779,1,1,.94369829,.53986818,0,0,11.932518,.93454546,,.078441776,.92187756,138,228,114,510,510,404,189,189,252,215,53,0,215,3638,215,215,1,.93233091,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 3,,1,1,.97053605,1,1,.94167459,.19258018,0,0,11.858944,,,.094414756,.70404398,49,69,45,177,177,133,57,57,91,76,15,0,86,437,76,76,1,.9216938,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Wealth & Region,,,Quintile 5,Pohjois-Suomi ja Itä-Suomi,,1,,1,1,.83054101,,,0,11.899852,,,.034185797,.93945253,20,33,20,76,76,67,29,29,42,38,10,0,30,626,38,38,1,.85689187,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Location & Sex & Wealth,Male,Thinly populated area,Quintile 4,,,1,,1,1,.87221891,.084522262,0,0,11.734899,,,.027344907,.75771457,25,52,23,108,108,76,33,33,35,43,7,0,46,302,43,43,1,.91163301,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 5,Pohjois-Suomi ja Itä-Suomi,,,,1,1,.75575155,,,,,,,,.89443529,12,21,16,50,50,42,16,16,13,26,4,0,19,281,26,26,,,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 2,Pohjois-Suomi ja Itä-Suomi,,,,1,1,.81067741,.28381521,0,0,,,,.0072688553,.67888618,25,21,18,65,65,65,40,40,31,25,7,0,33,171,25,25,,,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 1,Etelä-Suomen,,,,1,1,.84056175,,,,11.521736,,,,.37675428,8,21,24,56,56,58,22,22,7,36,2,0,14,87,36,36,1,.84057868,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 4,,1,1,.77343237,1,1,.86790335,.33859068,0,0,11.431029,,,.070221499,.82502103,55,73,43,184,184,156,78,78,120,78,25,0,85,657,78,78,1,.78326809,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth,Male,,Quintile 1,,1,1,.87621504,1,1,.86786681,.22274601,0,0,11.611847,,,.17306043,.39209908,53,111,132,340,340,311,94,94,58,217,15,0,80,457,217,217,1,.8566283,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 1,Pohjois-Suomi ja Itä-Suomi,,1,.87369305,1,1,.86012191,,,,11.60917,,,.27118286,.3869521,21,38,41,114,114,86,24,24,14,62,7,0,32,142,62,62,1,.85574234,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 4,Laensi-Suomi,,,,1,1,.99198568,,,0,,,,0,.90605813,23,19,7,50,50,35,22,22,41,13,4,0,32,290,13,13,,,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 4,Etelä-Suomen,,,,1,1,.86672586,,,0,,,,.008947351,.74387825,20,27,11,63,63,47,22,22,30,25,6,0,33,189,25,25,,,7,13,16,12,15,18,6,3,3,3,
FIN,Finland,EU-SILC,2017,Region,,,,Helsinki-Uusimaa,1,1,.9146688,1,1,.92447609,.4650211,0,0,11.872396,.97545511,,.10095432,.83365613,176,290,192,709,709,645,315,315,357,330,65,0,286,3073,330,330,1,.91395086,7,13,16,12,15,18,6,3,3,3,
