iso_code3,country_year,country,year,age,no_attend,attend,attend_preschool,attend_primary,attend_secondary,attend_higher
LSO,Lesotho_2009,Lesotho,2009,13,.067487232,.93251276,0,.84992737,.15007262,0
LSO,Lesotho_2009,Lesotho,2009,14,.11977377,.88022625,0,.67894763,.3210524,0
LSO,Lesotho_2009,Lesotho,2009,15,.19645688,.80354309,0,.52634084,.47365916,0
LSO,Lesotho_2009,Lesotho,2009,16,.28468844,.71531159,0,.34441909,.65558088,0
LSO,Lesotho_2009,Lesotho,2009,17,.3758449,.6241551,0,.22972116,.75820899,.012069835
LSO,Lesotho_2009,Lesotho,2009,18,.54551357,.45448646,0,.10807067,.83692497,.055004366
LSO,Lesotho_2009,Lesotho,2009,19,.58613968,.41386035,0,.061618421,.81229228,.12608929
LSO,Lesotho_2009,Lesotho,2009,20,.64813787,.35186216,0,.049823992,.76588899,.184287
LSO,Lesotho_2009,Lesotho,2009,21,.77714777,.22285222,0,.044960923,.66433549,.29070359
LSO,Lesotho_2009,Lesotho,2009,22,.80747211,.19252786,0,.093944088,.4904224,.4156335
LSO,Lesotho_2009,Lesotho,2009,23,.86938465,.13061534,0,.021880116,.41500127,.56311864
LSO,Lesotho_2009,Lesotho,2009,24,.88715988,.11284011,0,.052143808,.35197818,.59587801
LSO,Lesotho_2009,Lesotho,2009,25,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,26,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,27,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,28,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,29,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,30,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,31,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,32,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,33,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,34,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,35,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,36,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,37,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,38,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,39,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,40,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,41,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,42,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,43,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,44,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,45,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,46,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,47,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,48,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,49,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,50,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,51,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,52,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,53,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,54,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,55,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,56,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,57,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,58,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,59,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,60,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,61,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,62,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,63,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,64,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,65,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,66,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,67,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,68,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,69,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,70,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,71,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,72,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,73,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,74,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,75,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,76,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,77,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,78,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,79,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,80,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,81,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,82,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,83,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,84,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,85,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,86,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,87,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,88,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,89,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,90,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,91,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,92,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,93,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,94,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,95,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,96,1,0,,,,
LSO,Lesotho_2009,Lesotho,2009,99,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,0,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,1,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,2,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,3,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,4,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,5,.47149146,.52850854,.88045293,.11954709,0,0
LSO,Lesotho_2014,Lesotho,2014,6,.17026322,.82973677,.21329501,.78670502,0,0
LSO,Lesotho_2014,Lesotho,2014,7,.048136994,.95186299,.012763957,.98521602,.0020199951,0
LSO,Lesotho_2014,Lesotho,2014,8,.029659828,.97034019,0,1,0,0
LSO,Lesotho_2014,Lesotho,2014,9,.014807066,.98519295,.0051912284,.99287486,0,.0019338987
LSO,Lesotho_2014,Lesotho,2014,10,.033002827,.96699715,0,1,0,0
LSO,Lesotho_2014,Lesotho,2014,11,.023662347,.97633767,0,.98622018,.013779809,0
LSO,Lesotho_2014,Lesotho,2014,12,.052136689,.94786334,0,.98257476,.017425211,0
LSO,Lesotho_2014,Lesotho,2014,13,.066049919,.93395007,0,.83289111,.16710892,0
LSO,Lesotho_2014,Lesotho,2014,14,.11636375,.88363624,0,.64044893,.35897717,.00057392893
LSO,Lesotho_2014,Lesotho,2014,15,.15384676,.84615326,0,.41689178,.58310819,0
LSO,Lesotho_2014,Lesotho,2014,16,.26574215,.73425788,0,.28188887,.71437275,.0037383488
LSO,Lesotho_2014,Lesotho,2014,17,.33698893,.66301107,0,.17650612,.82045507,.0030388136
LSO,Lesotho_2014,Lesotho,2014,18,.47605434,.52394569,0,.077948473,.88509858,.036952943
LSO,Lesotho_2014,Lesotho,2014,19,.6278249,.3721751,0,.033391409,.8475033,.11910532
LSO,Lesotho_2014,Lesotho,2014,20,.71417266,.28582734,0,.045347203,.70628327,.24836953
LSO,Lesotho_2014,Lesotho,2014,21,.79025006,.20974994,0,.039245028,.61175168,.34900329
LSO,Lesotho_2014,Lesotho,2014,22,.80034065,.19965938,0,.029650286,.50185961,.46849012
LSO,Lesotho_2014,Lesotho,2014,23,.84709686,.15290317,0,.023186013,.313279,.663535
LSO,Lesotho_2014,Lesotho,2014,24,.90352118,.096478835,0,0,.27246743,.72753257
LSO,Lesotho_2014,Lesotho,2014,25,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,26,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,27,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,28,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,29,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,30,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,31,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,32,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,33,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,34,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,35,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,36,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,37,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,38,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,39,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,40,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,41,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,42,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,43,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,44,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,45,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,46,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,47,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,48,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,49,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,50,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,51,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,52,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,53,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,54,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,55,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,56,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,57,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,58,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,59,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,60,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,61,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,62,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,63,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,64,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,65,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,66,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,67,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,68,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,69,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,70,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,71,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,72,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,73,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,74,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,75,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,76,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,77,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,78,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,79,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,80,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,81,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,82,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,83,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,84,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,85,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,86,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,87,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,88,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,89,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,90,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,91,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,92,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,93,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,94,1,0,,,,
LSO,Lesotho_2014,Lesotho,2014,95,1,0,,,,
MAR,Morocco_2003,Morocco,2003,0,1,0,,,,
MAR,Morocco_2003,Morocco,2003,1,1,0,,,,
MAR,Morocco_2003,Morocco,2003,2,1,0,,,,
MAR,Morocco_2003,Morocco,2003,3,1,0,,,,
MAR,Morocco_2003,Morocco,2003,4,1,0,,,,
MAR,Morocco_2003,Morocco,2003,5,1,0,,,,
MAR,Morocco_2003,Morocco,2003,6,.2038451,.79615492,,,,
MAR,Morocco_2003,Morocco,2003,7,.093165092,.9068349,,,,
MAR,Morocco_2003,Morocco,2003,8,.07387498,.92612499,,,,
MAR,Morocco_2003,Morocco,2003,9,.072140358,.92785966,,,,
MAR,Morocco_2003,Morocco,2003,10,.11217365,.88782632,,,,
MAR,Morocco_2003,Morocco,2003,11,.12575212,.87424785,,,,
MAR,Morocco_2003,Morocco,2003,12,.1979885,.80201149,,,,
MAR,Morocco_2003,Morocco,2003,13,.28348979,.71651018,,,,
MAR,Morocco_2003,Morocco,2003,14,.34520429,.65479571,,,,
MAR,Morocco_2003,Morocco,2003,15,.44569528,.55430472,,,,
MAR,Morocco_2003,Morocco,2003,16,.5342117,.46578833,,,,
MAR,Morocco_2003,Morocco,2003,17,.58291191,.41708806,,,,
MAR,Morocco_2003,Morocco,2003,18,.68893772,.31106225,,,,
MAR,Morocco_2003,Morocco,2003,19,.70519662,.29480338,,,,
MAR,Morocco_2003,Morocco,2003,20,.78049624,.21950373,,,,
MAR,Morocco_2003,Morocco,2003,21,.79158062,.20841937,,,,
MAR,Morocco_2003,Morocco,2003,22,.86118853,.13881148,,,,
MAR,Morocco_2003,Morocco,2003,23,.86688495,.13311502,,,,
MAR,Morocco_2003,Morocco,2003,24,.86253977,.13746023,,,,
MAR,Morocco_2003,Morocco,2003,25,1,0,,,,
MAR,Morocco_2003,Morocco,2003,26,1,0,,,,
MAR,Morocco_2003,Morocco,2003,27,1,0,,,,
MAR,Morocco_2003,Morocco,2003,28,1,0,,,,
MAR,Morocco_2003,Morocco,2003,29,1,0,,,,
MAR,Morocco_2003,Morocco,2003,30,1,0,,,,
MAR,Morocco_2003,Morocco,2003,31,1,0,,,,
MAR,Morocco_2003,Morocco,2003,32,1,0,,,,
MAR,Morocco_2003,Morocco,2003,33,1,0,,,,
MAR,Morocco_2003,Morocco,2003,34,1,0,,,,
MAR,Morocco_2003,Morocco,2003,35,1,0,,,,
MAR,Morocco_2003,Morocco,2003,36,1,0,,,,
MAR,Morocco_2003,Morocco,2003,37,1,0,,,,
MAR,Morocco_2003,Morocco,2003,38,1,0,,,,
MAR,Morocco_2003,Morocco,2003,39,1,0,,,,
MAR,Morocco_2003,Morocco,2003,40,1,0,,,,
MAR,Morocco_2003,Morocco,2003,41,1,0,,,,
MAR,Morocco_2003,Morocco,2003,42,1,0,,,,
MAR,Morocco_2003,Morocco,2003,43,1,0,,,,
MAR,Morocco_2003,Morocco,2003,44,1,0,,,,
MAR,Morocco_2003,Morocco,2003,45,1,0,,,,
MAR,Morocco_2003,Morocco,2003,46,1,0,,,,
MAR,Morocco_2003,Morocco,2003,47,1,0,,,,
MAR,Morocco_2003,Morocco,2003,48,1,0,,,,
MAR,Morocco_2003,Morocco,2003,49,1,0,,,,
MAR,Morocco_2003,Morocco,2003,50,1,0,,,,
MAR,Morocco_2003,Morocco,2003,51,1,0,,,,
MAR,Morocco_2003,Morocco,2003,52,1,0,,,,
MAR,Morocco_2003,Morocco,2003,53,1,0,,,,
MAR,Morocco_2003,Morocco,2003,54,1,0,,,,
MAR,Morocco_2003,Morocco,2003,55,1,0,,,,
MAR,Morocco_2003,Morocco,2003,56,1,0,,,,
MAR,Morocco_2003,Morocco,2003,57,1,0,,,,
MAR,Morocco_2003,Morocco,2003,58,1,0,,,,
MAR,Morocco_2003,Morocco,2003,59,1,0,,,,
MAR,Morocco_2003,Morocco,2003,60,1,0,,,,
MAR,Morocco_2003,Morocco,2003,61,1,0,,,,
MAR,Morocco_2003,Morocco,2003,62,1,0,,,,
MAR,Morocco_2003,Morocco,2003,63,1,0,,,,
MAR,Morocco_2003,Morocco,2003,64,1,0,,,,
MAR,Morocco_2003,Morocco,2003,65,1,0,,,,
MAR,Morocco_2003,Morocco,2003,66,1,0,,,,
MAR,Morocco_2003,Morocco,2003,67,1,0,,,,
MAR,Morocco_2003,Morocco,2003,68,1,0,,,,
MAR,Morocco_2003,Morocco,2003,69,1,0,,,,
MAR,Morocco_2003,Morocco,2003,70,1,0,,,,
MAR,Morocco_2003,Morocco,2003,71,1,0,,,,
MAR,Morocco_2003,Morocco,2003,72,1,0,,,,
MAR,Morocco_2003,Morocco,2003,73,1,0,,,,
MAR,Morocco_2003,Morocco,2003,74,1,0,,,,
MAR,Morocco_2003,Morocco,2003,75,1,0,,,,
MAR,Morocco_2003,Morocco,2003,76,1,0,,,,
MAR,Morocco_2003,Morocco,2003,77,1,0,,,,
MAR,Morocco_2003,Morocco,2003,78,1,0,,,,
MAR,Morocco_2003,Morocco,2003,79,1,0,,,,
MAR,Morocco_2003,Morocco,2003,80,1,0,,,,
MAR,Morocco_2003,Morocco,2003,81,1,0,,,,
MAR,Morocco_2003,Morocco,2003,82,1,0,,,,
MAR,Morocco_2003,Morocco,2003,83,1,0,,,,
MAR,Morocco_2003,Morocco,2003,84,1,0,,,,
MAR,Morocco_2003,Morocco,2003,85,1,0,,,,
MAR,Morocco_2003,Morocco,2003,86,1,0,,,,
MAR,Morocco_2003,Morocco,2003,87,1,0,,,,
MAR,Morocco_2003,Morocco,2003,88,1,0,,,,
MAR,Morocco_2003,Morocco,2003,89,1,0,,,,
MAR,Morocco_2003,Morocco,2003,90,1,0,,,,
MAR,Morocco_2003,Morocco,2003,91,1,0,,,,
MAR,Morocco_2003,Morocco,2003,92,1,0,,,,
MAR,Morocco_2003,Morocco,2003,93,1,0,,,,
MAR,Morocco_2003,Morocco,2003,94,1,0,,,,
MAR,Morocco_2003,Morocco,2003,95,1,0,,,,
MAR,Morocco_2003,Morocco,2003,96,1,0,,,,
MAR,Morocco_2003,Morocco,2003,97,1,0,,,,
MAR,Morocco_2003,Morocco,2003,98,1,0,,,,
MAR,Morocco_2003,Morocco,2003,,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,0,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,1,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,2,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,3,.46152762,.53847235,1,0,0,0
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,4,.36717874,.63282126,.99614614,.0038538571,0,0
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,5,.34355024,.65644974,1,0,0,0
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,6,.20010979,.79989022,.97390777,.026092231,0,0
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,7,.094287395,.9057126,.56889832,.43110168,0,0
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,8,.013793048,.98620695,.0071872799,.98972154,.0030911681,0
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,9,.0081620803,.99183792,.0016961598,.98669785,.009941306,.0016646996
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,10,.0091123255,.9908877,0,.95756644,.042433556,0
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,11,.011797179,.98820281,0,.64113164,.35749468,.0013736584
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,12,.023757368,.97624266,0,.06072541,.93927461,0
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,13,.016016237,.98398376,0,.011549815,.98845017,0
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,14,.036516134,.96348387,0,.0014028886,.99703389,.001563241
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,15,.030359348,.96964067,0,0,.99677825,.0032217305
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,16,.1147467,.88525331,0,0,.95596403,.044035994
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,17,.21782142,.78217858,.0035971452,0,.89145052,.10495234
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,18,.3342759,.6657241,0,0,.77373987,.22626013
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,19,.42470542,.57529455,0,0,.37802768,.62197232
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,20,.46969709,.53030294,0,0,.059818592,.94018143
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,21,.58057463,.4194254,0,0,.05378722,.94621277
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,22,.6778335,.3221665,0,0,.051558036,.94844198
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,23,.74677628,.25322375,0,0,.057625931,.94237405
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,24,.85803229,.14196771,0,0,.050338708,.94966131
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,25,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,26,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,27,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,28,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,29,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,30,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,31,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,32,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,33,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,34,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,35,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,36,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,37,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,38,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,39,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,40,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,41,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,42,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,43,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,44,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,45,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,46,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,47,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,48,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,49,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,50,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,51,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,52,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,53,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,54,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,55,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,56,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,57,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,58,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,59,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,60,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,61,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,62,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,63,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,64,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,65,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,66,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,67,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,68,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,69,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,70,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,71,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,72,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,73,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,74,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,75,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,76,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,77,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,78,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,79,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,80,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,81,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,82,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,83,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,84,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,85,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,86,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,87,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,88,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,89,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,90,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,91,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,92,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,93,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,94,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,95,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,96,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,98,1,0,,,,
MDA,RepublicofMoldova_2005,RepublicofMoldova,2005,99,1,0,,,,
MDG,Madagascar_2003,Madagascar,2004,0,1,0,,,,
MDG,Madagascar_2003,Madagascar,2004,1,1,0,,,,
MDG,Madagascar_2003,Madagascar,2004,2,1,0,,,,
MDG,Madagascar_2003,Madagascar,2004,3,1,0,,,,
