iso_code3,country,survey,year,category,sex,wealth,region,location,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,eduyears_2024_m,preschool_1ybefore_m,attend_higher_1822_m,comp_higher_2yrs_2529_m,comp_higher_4yrs_2529_m,comp_higher_4yrs_3034_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,edu0_prim_m,edu2_2024_m,edu4_2024_m,overage2plus_m,literacy_1524,comp_upsec_2029_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,eduyears_2024_no,preschool_1ybefore_no,attend_higher_1822_no,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,edu0_prim_no,edu2_2024_no,edu4_2024_no,overage2plus_no,literacy_1524_no,comp_upsec_2029_no
BEN,Benin,EHCVM,2018,Region & Sex,Female,,Couffo,,.64137965,.25741589,.11161135,.56565976,.35337004,5.045897,,0,.012525106,0,.021644995,.29978222,.49793708,.67121953,.20628664,.45735586,.45735586,.33697176,.35337004,,109,75,62,244,244,105,2,116,89,89,107,275,163,79,193,105,105,338,244,
BEN,Benin,EHCVM,2018,Region & Sex,Female,,Donga,,.73756099,.29163983,.032491419,.5114485,.28217471,3.7278013,,0,.0066166292,.0066166292,.012133893,.37404108,.40136585,.61865908,.25239655,.56593692,.56593692,.35495517,.28217471,,98,110,81,310,310,148,8,173,166,166,168,373,162,96,195,148,148,402,310,
BEN,Benin,EHCVM,2018,Region & Sex,Female,,Littoral,,.8579672,.73009723,.32677314,.84145331,.67961073,9.2485237,,.1403086,.20756057,.17739527,.19167881,.10874377,.22105573,.29255918,.058426406,.20070358,.20070358,.47704151,.67961073,,109,89,84,325,325,145,19,148,141,141,128,260,163,109,162,145,145,518,325,
BEN,Benin,EHCVM,2018,Region & Sex,Female,,Mono,,.88275456,.66698515,.12819193,.78502798,.51419973,6.7955937,,.020912983,0,0,.011279878,.13820741,.18807067,.49446088,.060548794,.2649892,.2649892,.42166185,.51419973,,98,92,75,281,281,135,3,141,120,120,112,319,173,83,188,135,135,511,281,
BEN,Benin,EHCVM,2018,Region & Sex,Female,,Oueme,,.86015779,.57743514,.30956593,.78127456,.5779196,7.7733426,,.077058218,.13868681,.11968112,.030329885,.13383375,.25373796,.45467409,.0367181,.27494586,.27494586,.45346388,.5779196,,137,134,105,410,410,190,10,204,171,171,171,373,215,126,231,190,190,668,410,
BEN,Benin,EHCVM,2018,Region & Sex,Female,,Plateau,,.65108788,.47916889,.091677189,.58079463,.37541717,4.9279613,,.015718246,.05001618,.042768888,.0067021148,.31363627,.51623929,.60112321,.23742226,.49422273,.49422273,.37819338,.37541717,,121,87,93,328,328,165,3,155,115,115,114,304,182,101,202,165,165,428,328,
BEN,Benin,EHCVM,2018,Region & Sex,Female,,Zou,,.85443074,.4310067,.25267985,.70002306,.50438267,5.1630454,,0,.021597054,.021597054,.017662609,.11647397,.31312037,.53101444,.11400126,.46793249,.46793249,.40077513,.50438267,,100,79,53,237,237,86,2,112,72,72,73,213,133,89,144,86,86,368,237,
BEN,Benin,EHCVM,2018,Region & Sex,Male,,Alibori,,.36906755,.33534893,.15875703,.44188517,.30581918,4.3742151,,.02569255,.0082398364,.0082398364,.029432345,.55978024,.71069479,.71539372,.6038152,.56069583,.56069583,.38669625,.30581918,,114,85,54,246,246,93,0,120,92,92,80,391,168,88,218,93,93,255,246,
BEN,Benin,EHCVM,2018,Region & Sex,Male,,Atacora,,.55236793,.51109505,.24832453,.60551381,.42104784,6.4228277,,.015878256,.032267243,.032267243,.035348643,.46913651,.51034802,.70112479,.34876487,.35723478,.35723478,.43592834,.42104784,,112,77,72,277,277,131,1,126,100,100,89,385,165,85,220,131,131,381,277,
BEN,Benin,EHCVM,2018,Region & Sex,Male,,Atlantique,,.92698902,.68019676,.51086217,.90273041,.72360098,10.899685,,.13295922,.21853691,.18299915,.19328409,.089939333,.25313246,.39948171,.022891534,.081082329,.081082329,.49561924,.72360098,,157,110,106,391,391,177,4,176,172,172,177,415,237,127,266,177,177,807,391,
BEN,Benin,EHCVM,2018,Region & Sex,Male,,Borgou,,.49002826,.51864898,.31121877,.55089885,.47200873,6.9776425,,.080365539,.17001405,.16004816,.040455151,.50770378,.56582028,.61924732,.43548554,.42109534,.42109534,.47332877,.47200873,,147,104,82,334,334,138,6,156,148,148,126,472,215,116,275,138,138,456,334,
BEN,Benin,EHCVM,2018,Region & Sex,Male,,Collines,,.83973134,.73812169,.3077535,.77973711,.65603548,8.1225233,,.035329953,.075426526,.070119008,.065442055,.17399581,.25096411,.3491576,.1105692,.31358588,.31358588,.46063814,.65603548,,145,103,60,327,327,117,8,139,95,95,83,352,218,123,236,117,117,620,327,
BEN,Benin,EHCVM,2018,Region & Sex,Male,,Couffo,,.83298028,.61146057,.23011294,.81897181,.60488027,8.8090429,,.016684681,.10852711,.094952047,.11177754,.22849053,.31949916,.41890445,.14305274,.15356302,.15356302,.40563291,.60488027,,93,55,38,193,193,69,1,74,49,49,59,302,134,77,174,69,69,411,193,
BEN,Benin,EHCVM,2018,Region & Sex,Male,,Donga,,.76459694,.53943074,.059250191,.59905529,.40817085,4.4583974,,.010633954,.020364998,.0096418308,.0077467575,.30709216,.36159489,.5178479,.21411948,.5428378,.5428378,.41328496,.40817085,,113,93,80,303,303,136,10,155,99,99,119,415,178,94,260,136,136,506,303,
BEN,Benin,EHCVM,2018,Region & Sex,Male,,Littoral,,.94349194,.82865179,.48581207,.91604561,.78966498,10.493898,,.20002756,.32777408,.302266,.42399889,.075699225,.15817161,.23461841,.032209564,.14229195,.14229195,.54011983,.78966498,,85,80,62,240,240,110,12,122,116,116,101,228,143,80,147,110,110,487,240,
BEN,Benin,EHCVM,2018,Region & Sex,Male,,Mono,,.90691215,.80619967,.35394889,.89391512,.69745767,9.9797344,,.040244322,.12005054,.077790514,.051997028,.13607824,.14485092,.35388142,.070788309,.095681764,.095681764,.50826097,.69745767,,109,67,61,263,263,101,11,108,115,115,80,267,174,98,179,101,101,548,263,
BEN,Benin,EHCVM,2018,Region & Sex,Male,,Oueme,,.94821835,.70523334,.50738806,.8825326,.68494481,9.6981878,,.064122051,.19667171,.18269309,.14242034,.083866395,.21142478,.34526911,.042086154,.15468724,.15468724,.4852336,.68494481,,150,109,96,386,386,167,15,180,147,147,106,381,223,128,246,167,167,741,386,
BEN,Benin,EHCVM,2018,Region & Sex,Male,,Plateau,,.87894011,.58639216,.24284154,.81761932,.5849573,8.0362196,,.04065568,.07647907,.068318434,.10279389,.2247588,.40926266,.56153625,.14900628,.20806338,.20806338,.41179726,.5849573,,110,91,78,307,307,130,3,145,82,82,79,342,200,99,235,130,130,543,307,
BEN,Benin,EHCVM,2018,Region & Sex,Male,,Zou,,.92187709,.66077709,.34322304,.82027477,.65517187,8.4454174,,.0081509417,.065555967,.04908241,.051439565,.14148656,.19607487,.3011367,.090714298,.23509143,.23509143,.46814662,.65517187,,105,62,62,212,212,96,7,105,56,56,56,233,148,65,146,96,96,429,212,
BEN,Benin,EHCVM,2018,sex wealth,Female,Quintile 1,,,.57949156,.29177284,.027422251,.45450151,.21074225,3.1848698,,0,.0046214922,.0046214922,0,.42208958,.55837935,.85248667,.31035927,.61578524,.61578524,.29808304,.21074225,,119,143,131,451,451,227,0,237,199,199,145,401,198,133,235,227,227,378,451,
BEN,Benin,EHCVM,2018,sex wealth,Female,Quintile 2,,,.61187577,.28133041,.042348832,.49125364,.28238139,3.4055228,,0,.012691999,.010351154,0,.37765285,.49697134,.6897887,.29464161,.59699649,.59699649,.31649968,.28238139,,193,200,181,621,621,325,9,313,291,291,275,680,299,165,388,325,325,706,621,
BEN,Benin,EHCVM,2018,sex wealth,Female,Quintile 3,,,.70981216,.37957588,.13470407,.58605182,.38586244,5.2116385,,.011059483,.024718225,.024718225,.017148182,.3142134,.41327998,.67216724,.22176914,.46677211,.46677211,.37877133,.38586244,,238,234,205,738,738,361,18,370,336,336,328,784,391,222,456,361,361,971,738,
BEN,Benin,EHCVM,2018,sex wealth,Female,Quintile 4,,,.73373401,.53544664,.12806806,.67724305,.47062635,5.8738413,,.025192047,.061445899,.049786802,.024338115,.25504893,.44710404,.52932817,.19882135,.39827034,.39827034,.39467043,.47062635,,321,288,198,853,853,366,18,421,409,409,360,943,470,276,545,366,366,1240,853,
BEN,Benin,EHCVM,2018,sex wealth,Female,Quintile 5,,,.84686893,.62219179,.3396008,.7729513,.62089229,8.2375278,,.09646254,.14170696,.11958417,.10041782,.14852148,.26950222,.37809163,.11529653,.28121036,.28121036,.48573741,.62089229,,443,350,240,1091,1091,437,26,512,403,403,405,1020,661,373,660,437,437,1898,1091,
BEN,Benin,EHCVM,2018,sex wealth,Male,Quintile 1,,,.7074483,.57892519,.19750848,.66572011,.47907895,6.8176036,,.03853184,.028880792,.02078921,.0079268282,.43115869,.49493685,.58815563,.34170207,.33882084,.33882084,.46090278,.47907895,,120,108,117,380,380,190,3,178,194,194,141,411,184,115,239,190,190,478,380,
BEN,Benin,EHCVM,2018,sex wealth,Male,Quintile 2,,,.71733981,.55179971,.21846081,.71000612,.50717962,7.2337074,,.018943613,.061267633,.052393842,.046976745,.33047795,.45999128,.53739768,.24539495,.29491287,.29491287,.41690058,.50717962,,252,162,137,581,581,244,13,256,217,217,218,714,370,189,417,244,244,886,581,
BEN,Benin,EHCVM,2018,sex wealth,Male,Quintile 3,,,.74636894,.51168025,.34747502,.73523247,.53399563,7.99652,,.06162722,.10457251,.095807597,.080212049,.3191126,.39578515,.50687408,.26149228,.25590986,.25590986,.42850521,.53399563,,274,190,147,627,627,265,18,290,256,256,254,927,416,212,545,265,265,1173,627,
BEN,Benin,EHCVM,2018,sex wealth,Male,Quintile 4,,,.77840269,.63004315,.33204725,.76281518,.60287505,8.1588793,,.061922155,.1297233,.10719414,.13293588,.25161433,.32474551,.4769879,.18726262,.2708576,.2708576,.4410817,.60287505,,356,234,172,793,793,305,11,354,278,278,272,1020,535,281,646,305,305,1504,793,
BEN,Benin,EHCVM,2018,sex wealth,Male,Quintile 5,,,.84222919,.72400713,.47998908,.81807625,.69875586,9.8072414,1,.09245263,.29204687,.26496461,.25445813,.15536965,.23239611,.3485373,.10908861,.20263737,.20263737,.52410448,.69875586,,438,342,278,1098,1098,461,33,528,326,326,270,1111,698,383,755,461,461,2143,1098,
BEN,Benin,EHCVM,2018,location wealth,,Quintile 1,,Rural,.63917023,.3534174,.08101283,.52339363,.28652835,4.3205199,,.0031871495,.01032469,.01032469,.0015493809,.45744401,.53520799,.75569773,.35282472,.52007794,.52007794,.36678731,.28652835,,161,172,164,559,559,274,2,277,268,268,191,565,251,175,339,274,274,544,559,
BEN,Benin,EHCVM,2018,location wealth,,Quintile 2,,Rural,.64917558,.3296771,.094486557,.54653066,.34174973,4.4148011,,.0035164575,.0092110634,.0031249009,0,.39394796,.53946048,.66002494,.31783903,.52454662,.52454662,.35987264,.34174973,,290,226,211,758,758,360,15,364,308,308,278,877,427,220,493,360,360,894,758,
BEN,Benin,EHCVM,2018,location wealth,,Quintile 3,,Rural,.69148237,.38443473,.18950422,.58957911,.39611864,5.560113,,.012713675,.027338302,.025020164,.019257944,.37586382,.42725316,.62414545,.28467607,.44521409,.44521409,.40704921,.39611864,,301,240,191,776,776,350,14,377,326,326,305,985,469,250,573,350,350,1121,776,
BEN,Benin,EHCVM,2018,location wealth,,Quintile 4,,Rural,.71654087,.51053947,.18426996,.64707232,.47958627,5.7141266,,.0082854684,.039426181,.024890706,.03313069,.30110455,.41477495,.54045945,.22886159,.43967646,.43967646,.40425324,.47958627,,363,245,167,772,772,296,10,365,315,315,279,1055,522,273,634,296,296,1306,772,
BEN,Benin,EHCVM,2018,location wealth,,Quintile 5,,Rural,.82487899,.54371732,.32323748,.7290206,.56117123,6.9728146,,.033463094,.11821394,.083725445,.046098031,.19011208,.30273956,.37306085,.15052311,.34506226,.34506226,.46976873,.56117123,,338,268,176,794,794,308,13,387,254,254,243,924,557,283,603,308,308,1519,794,
BEN,Benin,EHCVM,2018,location wealth,,Quintile 1,,Urban,.65336722,.54043984,.17903769,.60979652,.43630633,6.0668311,,.045934223,.033501387,.019041833,.0097763538,.35222918,.5111742,.67670763,.25301245,.41687903,.41687903,.42617348,.43630633,,78,79,84,272,272,143,1,138,125,125,95,247,131,73,135,143,143,312,272,
BEN,Benin,EHCVM,2018,location wealth,,Quintile 2,,Urban,.71993846,.52900207,.16522841,.69059139,.48218089,6.0459509,,.017763386,.075314187,.071721889,.048282545,.27380928,.34679076,.51148313,.18198176,.3747687,.3747687,.39350331,.48218089,,155,136,107,444,444,209,7,205,200,200,215,517,242,134,312,209,209,698,444,
BEN,Benin,EHCVM,2018,location wealth,,Quintile 3,,Urban,.79025286,.51253498,.2767669,.74998379,.53875011,7.6572561,,.063691631,.10065681,.095048718,.075118475,.22785142,.36708504,.54703289,.18093462,.27468252,.27468252,.4043842,.53875011,,211,184,161,589,589,276,22,283,266,266,277,726,338,184,428,276,276,1023,589,
BEN,Benin,EHCVM,2018,location wealth,,Quintile 4,,Urban,.81105107,.64359343,.26212022,.78927529,.58902138,7.9830675,,.075209543,.13688484,.11930995,.10160325,.19139105,.33961621,.46150747,.14679988,.25217605,.25217605,.43666774,.58902138,,314,277,203,874,874,375,19,410,372,372,353,908,483,284,557,375,375,1438,874,
BEN,Benin,EHCVM,2018,location wealth,,Quintile 5,,Urban,.85916829,.76267129,.46790466,.83789313,.72263694,10.260571,1,.13522558,.26792768,.24930993,.22862363,.12014599,.20845109,.35706514,.080526128,.17961693,.17961693,.53068882,.72263694,,543,424,342,1395,1395,590,46,653,475,475,432,1207,802,473,812,590,590,2522,1395,
BEN,Benin,EHCVM,2018,Location & Sex,Female,,,Rural,.68564415,.34826064,.087949142,.53908169,.33606401,4.0360312,,.0081468923,.02119191,.015049105,.00348894,.33681059,.45343411,.65549982,.25369638,.56036437,.56036437,.37828115,.33606401,,677,650,494,1926,1926,878,23,991,823,823,745,2041,1034,598,1196,878,878,2395,1926,
BEN,Benin,EHCVM,2018,Location & Sex,Male,,,Rural,.74152136,.54394621,.27554169,.69629353,.51763767,7.073678,1,.019331908,.060182255,.043640114,.043015387,.32998309,.40292457,.48670772,.25711402,.32518443,.32518443,.43970957,.51763767,,776,501,415,1733,1733,710,31,779,648,648,551,2365,1192,603,1446,710,710,2989,1733,
BEN,Benin,EHCVM,2018,Location & Sex,Female,,,Urban,.79480118,.59300333,.23422936,.73399067,.54926944,7.2307239,1,.067534409,.096859895,.085696146,.069354631,.20495662,.33650163,.46653202,.14878672,.3205848,.3205848,.43527663,.54926944,,637,565,461,1828,1828,838,48,862,815,815,768,1787,985,571,1088,838,838,2798,1828,
BEN,Benin,EHCVM,2018,Location & Sex,Male,,,Urban,.82003194,.70300329,.42324841,.82174331,.67251951,9.6346045,1,.10902362,.23317485,.21693514,.18819551,.19043341,.27120969,.43214753,.13244918,.18998016,.18998016,.49197745,.67251951,,664,535,436,1746,1746,755,47,827,623,623,604,1818,1011,577,1156,755,755,3195,1746,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 1,Alibori,,,,,,,,,,,,,,,,,,,,.082894713,,3,7,6,21,21,6,0,11,8,8,4,19,5,9,14,6,6,10,21,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 1,Atacora,,,,,.34273288,.060826678,,,0,,,,.51084208,.42279264,,.31173539,,,.46994817,.060826678,,19,21,15,60,60,26,0,30,20,20,16,58,30,18,36,26,26,50,60,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 1,Atlantique,,,,,.58572525,.22829489,,,,,,,.30963176,,,,,,.23545089,.22829489,,13,16,17,52,52,28,0,26,22,22,16,31,19,15,15,28,28,44,52,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 1,Borgou,,,,,.34029746,.16855435,,,0,,,,.61927521,,,,,,,.16855435,,14,28,10,61,61,25,0,37,24,24,16,40,12,22,12,25,25,17,61,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 1,Collines,,,,,,,,,,,,,,,,,,,,.26936635,,3,4,9,19,19,12,0,11,17,17,9,21,11,3,11,12,12,20,19,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 1,Couffo,,,,,.46976697,.23611692,3.2248907,,0,0,0,0,.35992721,.566351,,.26170033,.65736508,.65736508,.21979497,.23611692,,26,24,19,71,71,32,0,36,30,30,32,82,54,20,63,32,32,89,71,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 1,Donga,,,,,,,,,,,,,,,,,,,,.062788151,,5,5,11,25,25,16,0,16,14,14,12,26,8,6,8,16,16,18,25,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 1,Littoral,,,,,,,,,,,,,,,,,,,,.26323274,,0,2,2,7,7,6,0,4,3,3,1,3,2,1,3,6,6,7,7,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 1,Mono,,,,,.6744675,.43380323,5.4762721,,,0,0,,.23301455,.38148656,,.15389423,.39869976,.39869976,.49055466,.43380323,,19,12,21,60,60,33,0,25,33,33,20,58,30,18,35,33,33,77,60,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 1,Oueme,,,,,,,,,,,,,,,,,,,,.094267629,,2,4,4,14,14,8,0,7,5,5,3,14,2,5,7,8,8,13,14,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 1,Plateau,,,,,.36851153,.1714154,,,,,,,.58986908,,,,,,,.1714154,,8,7,11,34,34,24,0,16,14,14,10,34,17,6,22,24,24,20,34,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 1,Zou,,,,,,,,,,,,,,,,,,,,.3665449,,7,13,6,27,27,11,0,18,9,9,6,15,8,10,9,11,11,13,27,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 2,Alibori,,,,,.22572072,.062273875,,,,,,,.87043613,,,,,,,.062273875,,12,10,13,40,40,22,0,16,18,18,14,48,17,10,27,22,22,10,40,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 2,Atacora,,,,,.24624218,.11860431,1.1184629,,0,0,0,,.49606749,,,.41200429,.87328005,.87328005,.36661744,.11860431,,13,23,15,64,64,37,0,33,35,35,26,65,17,18,32,37,37,49,64,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 2,Atlantique,,,,,.81213051,.44534007,5.8650088,,0,,,,.2148377,,,.0046922653,.30401209,.30401209,.27397546,.44534007,,20,18,21,69,69,38,1,32,21,21,29,70,29,19,36,38,38,83,69,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 2,Borgou,,,,,.19338883,.10873286,1.1077044,,0,0,0,,.62794155,,,.59542221,.84897804,.84897804,.28065467,.10873286,,12,24,21,57,57,35,1,31,30,30,29,71,24,13,43,35,35,35,57,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 2,Collines,,,,,.48753941,.33922976,,,,,,,.22734442,,,,,,.35007057,.33922976,,13,16,6,40,40,14,2,20,24,24,10,46,22,15,29,14,14,57,40,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 2,Couffo,,,,,.48045027,.24300271,,,,,,0,.3623983,.57891226,,.29765269,,,.31557566,.24300271,,22,18,16,58,58,26,2,28,24,24,33,75,35,16,50,26,26,76,58,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 2,Donga,,,,,.42467728,.2245084,,,0,0,0,,.43439493,,,.15407652,,,.32950747,.2245084,,17,19,14,55,55,27,0,31,30,30,29,60,26,15,30,27,27,58,55,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 2,Littoral,,,,,,,,,,,,,,,,,,,,.74240506,,1,4,6,13,13,10,1,9,10,10,7,15,3,2,9,10,10,20,13,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 2,Mono,,.79454195,,,.72831911,.47394201,6.0326056,,0,0,0,0,.22634974,.15746246,,.045717686,.28095183,.28095183,.41963857,.47394201,,30,27,23,81,81,42,2,42,32,32,38,90,51,22,46,42,42,142,81,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 2,Oueme,,,,,,,,,,,,,.26019937,,,.051987153,,,.16685452,.2655775,,9,11,9,29,29,15,0,18,23,23,17,48,16,5,33,15,15,55,29,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 2,Plateau,,,,,.38700518,.18897912,2.7177389,,0,,,,.50845087,,,.4899933,.7116639,.7116639,.24323118,.18897912,,24,17,22,65,65,36,0,31,28,28,27,48,29,16,30,36,36,49,65,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 2,Zou,,,,,.56333423,.39672667,,,,,,,.08701364,.34182081,,,,,.33302128,.39672667,,20,13,15,50,50,23,0,22,16,16,16,44,30,14,23,23,23,72,50,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 3,Alibori,,,,,.19629937,.13553882,1.6199028,,0,0,0,,.62915939,.69590569,,.52266723,.8388589,.8388589,.44556651,.13553882,,23,19,21,64,64,36,0,33,30,30,27,59,36,17,31,36,36,38,64,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 3,Atacora,,,,,.40194607,.18743569,2.2296762,,0,0,0,,.51931703,.52321607,,.31934047,.71759742,.71759742,.48146355,.18743569,,18,22,15,62,62,31,0,31,38,38,18,70,41,16,40,31,31,65,62,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 3,Atlantique,,,.49066487,,.77016509,.4771086,7.7745428,,.028122233,.050829686,.050829686,.090457588,.16982423,,,.11913472,.20691766,.20691766,.37189648,.4771086,,14,31,19,76,76,39,4,44,38,38,30,69,20,20,35,39,39,98,76,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 3,Borgou,,,,,.38582942,.30770057,,,,0,0,0,.62348831,,,.55311805,,,.40589675,.30770057,,12,18,11,51,51,26,0,26,43,43,36,86,27,12,49,26,26,51,51,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 3,Collines,,.69316375,,,.58373058,.34681201,,,,0,0,,.15790008,.39112782,,.13912554,,,.36925629,.34681201,,33,12,12,66,66,24,2,19,32,32,23,66,40,26,39,24,24,97,66,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 3,Couffo,,,,,.63539976,.42720765,,,0,,,,.20435409,.35116395,,.099324577,,,.42352182,.42720765,,28,18,18,61,61,26,0,31,17,17,18,58,37,21,38,26,26,79,61,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 3,Donga,,,,,.51320857,.28169844,3.732815,,0,0,0,0,.44373152,.34175232,,.36335999,.58077997,.58077997,.35328206,.28169844,,18,22,26,75,75,40,2,41,34,34,39,81,32,21,43,40,40,88,75,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 3,Littoral,,,,,,,,,,,,,,,,,,,.34495062,.42955652,,8,8,9,27,27,13,2,12,12,12,14,26,17,7,18,13,13,45,27,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 3,Mono,,,,,.81912756,.51642674,,,0,,,0,.076712079,.14493701,,.034750085,,,.36806598,.51642674,,18,21,14,55,55,27,0,30,22,22,31,76,38,19,48,27,27,113,55,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 3,Oueme,,,,,.72916931,.53036922,7.0876327,,0,,,.019830193,.23456599,.28074029,,.11437387,.27922401,.27922401,.40186343,.53036922,,21,23,28,77,77,46,6,38,29,29,39,74,32,20,37,46,46,110,77,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 3,Plateau,,,,,.60771394,.43639871,5.3623834,,.019495882,,,,.3259874,.60165042,,.14392598,.45502043,.45502043,.36992154,.43639871,,23,21,23,73,73,38,2,39,22,22,27,62,41,20,41,38,38,96,73,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 3,Zou,,,,,.76375818,.53660941,,,,,,,.074664898,.33224583,,.092942886,,,.29051164,.53660941,,22,19,9,51,51,15,0,26,19,19,26,57,30,23,37,15,15,91,51,
BEN,Benin,EHCVM,2018,sex wealth region,Female,Quintile 4,Alibori,,,,,.32683966,.20525123,2.5858052,,0,.022875724,.022875724,0,.50590658,.67942381,,.44784993,.67728919,.67728919,.31776753,.20525123,,16,25,16,66,66,32,0,36,42,42,34,89,38,18,56,32,32,61,66,
