"iso_code3","year","grade","mlevel2_m","rlevel2_m","category","Location","Sex","Wealth","rlevel2_no","mlevel2_no","survey"
"ZWE",2019,3,0.00365622833517231,0.0769595754942389,"Sex & Wealth",,"Male","1",73,73,"MICS6"
"ZWE",2019,3,0.0676652738206723,0.144776542043039,"Sex & Wealth",,"Male","2",77,77,"MICS6"
"ZWE",2019,3,0.0362073785251453,0.213914793120376,"Sex & Wealth",,"Male","3",67,67,"MICS6"
"ZWE",2019,3,0.221604393332699,0.342996158690038,"Sex & Wealth",,"Male","4",58,58,"MICS6"
"ZWE",2019,3,0.220345000665812,0.515574514952632,"Sex & Wealth",,"Male","5",74,74,"MICS6"
"ZWE",2019,3,0.0144567637141049,0.122839098952515,"Sex & Wealth",,"Female","1",77,77,"MICS6"
"ZWE",2019,3,0.0211870781489668,0.189004305786159,"Sex & Wealth",,"Female","2",64,64,"MICS6"
"ZWE",2019,3,0.0507312804938176,0.313243703137355,"Sex & Wealth",,"Female","3",71,71,"MICS6"
"ZWE",2019,3,0.0978627353740955,0.443017662809919,"Sex & Wealth",,"Female","4",49,49,"MICS6"
"ZWE",2019,3,0.334725098787906,0.688958165556064,"Sex & Wealth",,"Female","5",60,60,"MICS6"
"ZWE",2019,6,0.278022046363365,0.449219858959015,"Sex & Wealth",,"Male","1",63,63,"MICS6"
"ZWE",2019,6,0.289300466949934,0.452216854999459,"Sex & Wealth",,"Male","2",69,69,"MICS6"
"ZWE",2019,6,0.245554670886989,0.41878607814324,"Sex & Wealth",,"Male","3",65,65,"MICS6"
"ZWE",2019,6,0.413417425750626,0.66650537637978,"Sex & Wealth",,"Male","4",48,48,"MICS6"
"ZWE",2019,6,0.623354290187152,0.960391605150939,"Sex & Wealth",,"Male","5",54,54,"MICS6"
"ZWE",2019,6,0.232779061512228,0.604698174428838,"Sex & Wealth",,"Female","1",57,57,"MICS6"
"ZWE",2019,6,0.304270434615388,0.612877546709818,"Sex & Wealth",,"Female","2",55,55,"MICS6"
"ZWE",2019,6,0.346355233553166,0.807131520437094,"Sex & Wealth",,"Female","3",53,53,"MICS6"
"ZWE",2019,6,0.415016656060604,0.888815352035933,"Sex & Wealth",,"Female","4",39,39,"MICS6"
"ZWE",2019,6,0.695364860097008,0.974307164013755,"Sex & Wealth",,"Female","5",56,56,"MICS6"
"BGD",2019,3,0.116995752017167,0.198133929171068,"Location & Sex & Wealth","Urban","Male","1",39,39,"MICS6"
"BGD",2019,3,0.251725820525076,0.303763830134627,"Location & Sex & Wealth","Urban","Male","2",39,39,"MICS6"
"BGD",2019,3,0.12370603229315,0.259051562906856,"Location & Sex & Wealth","Urban","Male","3",70,70,"MICS6"
"BGD",2019,3,0.119771386158061,0.308601882884388,"Location & Sex & Wealth","Urban","Male","4",105,105,"MICS6"
"BGD",2019,3,0.262779766446124,0.571618571023653,"Location & Sex & Wealth","Urban","Male","5",146,146,"MICS6"
"BGD",2019,3,0.134133738339778,0.217690293539325,"Location & Sex & Wealth","Urban","Female","1",34,34,"MICS6"
"BGD",2019,3,0.0821661705314443,0.239490902240165,"Location & Sex & Wealth","Urban","Female","2",40,40,"MICS6"
"BGD",2019,3,0.232947090151172,0.391540388903043,"Location & Sex & Wealth","Urban","Female","3",42,42,"MICS6"
"BGD",2019,3,0.111990140156992,0.390986995796521,"Location & Sex & Wealth","Urban","Female","4",84,84,"MICS6"
"BGD",2019,3,0.287598142819909,0.60046160321032,"Location & Sex & Wealth","Urban","Female","5",131,131,"MICS6"
"BGD",2019,3,0.128890116071095,0.220553439568916,"Location & Sex & Wealth","Rural","Male","1",541,541,"MICS6"
"BGD",2019,3,0.148614870038766,0.210121437570881,"Location & Sex & Wealth","Rural","Male","2",411,411,"MICS6"
"BGD",2019,3,0.136419370212469,0.257900679599467,"Location & Sex & Wealth","Rural","Male","3",340,340,"MICS6"
"BGD",2019,3,0.208471445444925,0.315262104227556,"Location & Sex & Wealth","Rural","Male","4",248,248,"MICS6"
"BGD",2019,3,0.276302200087672,0.380947311823253,"Location & Sex & Wealth","Rural","Male","5",109,109,"MICS6"
"BGD",2019,3,0.10561443203002,0.21376251540369,"Location & Sex & Wealth","Rural","Female","1",441,441,"MICS6"
"BGD",2019,3,0.131786155090728,0.280889873222464,"Location & Sex & Wealth","Rural","Female","2",390,390,"MICS6"
"BGD",2019,3,0.14797429577594,0.298252431907223,"Location & Sex & Wealth","Rural","Female","3",294,294,"MICS6"
"BGD",2019,3,0.181888674064605,0.38307453881986,"Location & Sex & Wealth","Rural","Female","4",245,245,"MICS6"
"BGD",2019,3,0.307688176774926,0.517670018978754,"Location & Sex & Wealth","Rural","Female","5",102,102,"MICS6"
"BGD",2019,6,0.442707983954571,0.747028761831501,"Location & Sex & Wealth","Urban","Male","1",23,23,"MICS6"
"BGD",2019,6,0.297160597710663,0.850828533267145,"Location & Sex & Wealth","Urban","Male","2",25,25,"MICS6"
"BGD",2019,6,0.371059006876968,0.663468957921551,"Location & Sex & Wealth","Urban","Male","3",48,48,"MICS6"
"BGD",2019,6,0.203427887074775,0.847284615247702,"Location & Sex & Wealth","Urban","Male","4",58,58,"MICS6"
"BGD",2019,6,0.542020476111079,0.839613877113677,"Location & Sex & Wealth","Urban","Male","5",114,114,"MICS6"
"BGD",2019,6,0.454306049294112,0.854165433875218,"Location & Sex & Wealth","Urban","Female","1",32,32,"MICS6"
"BGD",2019,6,0.385592728533853,0.49842423879529,"Location & Sex & Wealth","Urban","Female","2",27,27,"MICS6"
"BGD",2019,6,0.351057975036622,0.685380072312674,"Location & Sex & Wealth","Urban","Female","3",43,43,"MICS6"
"BGD",2019,6,0.53876086469751,0.772855156165961,"Location & Sex & Wealth","Urban","Female","4",51,51,"MICS6"
"BGD",2019,6,0.552953263271931,0.873811941536027,"Location & Sex & Wealth","Urban","Female","5",89,89,"MICS6"
"BGD",2019,6,0.36187013071169,0.580113427780784,"Location & Sex & Wealth","Rural","Male","1",315,315,"MICS6"
"BGD",2019,6,0.413392521490126,0.682365507832027,"Location & Sex & Wealth","Rural","Male","2",309,309,"MICS6"
"BGD",2019,6,0.437061486419751,0.759345915687118,"Location & Sex & Wealth","Rural","Male","3",292,292,"MICS6"
"BGD",2019,6,0.420542474564902,0.697746348557968,"Location & Sex & Wealth","Rural","Male","4",237,237,"MICS6"
"BGD",2019,6,0.503962985656438,0.836445246859189,"Location & Sex & Wealth","Rural","Male","5",97,97,"MICS6"
"BGD",2019,6,0.385961658053642,0.634107409055749,"Location & Sex & Wealth","Rural","Female","1",320,320,"MICS6"
"BGD",2019,6,0.364518712173754,0.727428719334419,"Location & Sex & Wealth","Rural","Female","2",349,349,"MICS6"
"BGD",2019,6,0.342980378461078,0.71368325143937,"Location & Sex & Wealth","Rural","Female","3",287,287,"MICS6"
"BGD",2019,6,0.442249076002368,0.812252800878113,"Location & Sex & Wealth","Rural","Female","4",207,207,"MICS6"
"BGD",2019,6,0.498782004475257,0.832397353734994,"Location & Sex & Wealth","Rural","Female","5",106,106,"MICS6"
"BLR",2019,3,0.732013688474032,0.649481265997417,"Location & Sex & Wealth","Urban","Male","1",6,6,"MICS6"
"BLR",2019,3,0.717231761061275,0.250130931877864,"Location & Sex & Wealth","Urban","Male","2",10,10,"MICS6"
"BLR",2019,3,0.796142584785014,0.945626991472215,"Location & Sex & Wealth","Urban","Male","3",22,22,"MICS6"
"BLR",2019,3,0.835149387461584,0.927748333968312,"Location & Sex & Wealth","Urban","Male","4",28,28,"MICS6"
"BLR",2019,3,0.613819588442652,0.677737833716064,"Location & Sex & Wealth","Urban","Male","5",30,30,"MICS6"
"BLR",2019,3,0.344450370230683,1,"Location & Sex & Wealth","Urban","Female","1",4,4,"MICS6"
"BLR",2019,3,0.757108690612717,1,"Location & Sex & Wealth","Urban","Female","2",10,10,"MICS6"
"BLR",2019,3,0.675310264860878,0.751351003802487,"Location & Sex & Wealth","Urban","Female","3",14,14,"MICS6"
"BLR",2019,3,0.707619052478721,0.772523107544003,"Location & Sex & Wealth","Urban","Female","4",27,27,"MICS6"
"BLR",2019,3,0.671000684714376,0.904204372941935,"Location & Sex & Wealth","Urban","Female","5",34,34,"MICS6"
"BLR",2019,3,0.610909577699875,0.967602588878034,"Location & Sex & Wealth","Rural","Male","1",18,18,"MICS6"
"BLR",2019,3,0.318682763976497,0.51561473791622,"Location & Sex & Wealth","Rural","Male","2",8,8,"MICS6"
"BLR",2019,3,1,1,"Location & Sex & Wealth","Rural","Male","3",4,4,"MICS6"
"BLR",2019,3,0.211875607609548,1,"Location & Sex & Wealth","Rural","Male","4",2,2,"MICS6"
"BLR",2019,3,1,1,"Location & Sex & Wealth","Rural","Male","5",2,2,"MICS6"
"BLR",2019,3,0.641379430569813,0.754739912994896,"Location & Sex & Wealth","Rural","Female","1",11,11,"MICS6"
"BLR",2019,3,0.806427093824341,0.904123474267631,"Location & Sex & Wealth","Rural","Female","2",10,10,"MICS6"
"BLR",2019,3,1,1,"Location & Sex & Wealth","Rural","Female","3",1,1,"MICS6"
"BLR",2019,3,1,0,"Location & Sex & Wealth","Rural","Female","4",1,1,"MICS6"
"BLR",2019,6,1,1,"Location & Sex & Wealth","Urban","Male","1",2,2,"MICS6"
"BLR",2019,6,0.645332177338134,1,"Location & Sex & Wealth","Urban","Male","2",9,9,"MICS6"
"BLR",2019,6,0.990937930994291,0.90931606937031,"Location & Sex & Wealth","Urban","Male","3",15,15,"MICS6"
"BLR",2019,6,0.629745876888327,0.557604321804697,"Location & Sex & Wealth","Urban","Male","4",18,18,"MICS6"
"BLR",2019,6,0.654324623439436,0.956908277776399,"Location & Sex & Wealth","Urban","Male","5",19,19,"MICS6"
"BLR",2019,6,0.156750849196946,0.156750849196946,"Location & Sex & Wealth","Urban","Female","1",2,2,"MICS6"
"BLR",2019,6,0.687872730671197,1,"Location & Sex & Wealth","Urban","Female","2",4,4,"MICS6"
"BLR",2019,6,0.795874181406042,0.909244904932008,"Location & Sex & Wealth","Urban","Female","3",11,11,"MICS6"
"BLR",2019,6,1,1,"Location & Sex & Wealth","Urban","Female","4",16,16,"MICS6"
"BLR",2019,6,1,0.939917353623217,"Location & Sex & Wealth","Urban","Female","5",17,17,"MICS6"
"BLR",2019,6,0.785496825339637,0.814978360558413,"Location & Sex & Wealth","Rural","Male","1",12,12,"MICS6"
"BLR",2019,6,0.689651795265862,0.676849159800396,"Location & Sex & Wealth","Rural","Male","2",8,8,"MICS6"
"BLR",2019,6,1,1,"Location & Sex & Wealth","Rural","Male","3",3,3,"MICS6"
"BLR",2019,6,0.721434270858016,0.948424890577458,"Location & Sex & Wealth","Rural","Female","1",8,8,"MICS6"
"BLR",2019,6,0.823517165470783,0.927042023604558,"Location & Sex & Wealth","Rural","Female","2",13,13,"MICS6"
"CAF",2018,3,0,0,"Location & Sex & Wealth","Urban","Male","1",3,3,"MICS6"
"CAF",2018,3,0,0,"Location & Sex & Wealth","Urban","Male","2",11,11,"MICS6"
"CAF",2018,3,0,0,"Location & Sex & Wealth","Urban","Male","3",8,8,"MICS6"
"CAF",2018,3,0,0.0226762826019691,"Location & Sex & Wealth","Urban","Male","4",49,49,"MICS6"
"CAF",2018,3,0,0.0503046658558459,"Location & Sex & Wealth","Urban","Male","5",97,97,"MICS6"
"CAF",2018,3,0,0,"Location & Sex & Wealth","Urban","Female","1",14,14,"MICS6"
"CAF",2018,3,0,0,"Location & Sex & Wealth","Urban","Female","2",4,4,"MICS6"
"CAF",2018,3,0,0,"Location & Sex & Wealth","Urban","Female","3",19,19,"MICS6"
"CAF",2018,3,0,0,"Location & Sex & Wealth","Urban","Female","4",54,54,"MICS6"
"CAF",2018,3,0,0.0730291516593794,"Location & Sex & Wealth","Urban","Female","5",104,104,"MICS6"
"CAF",2018,3,0.0162086822024296,0,"Location & Sex & Wealth","Rural","Male","1",65,65,"MICS6"
"CAF",2018,3,0.022899492230021,0.0667374628231177,"Location & Sex & Wealth","Rural","Male","2",74,74,"MICS6"
"CAF",2018,3,0.0292179942785835,0.0368216464534755,"Location & Sex & Wealth","Rural","Male","3",93,93,"MICS6"
"CAF",2018,3,0,0.0057788434855571,"Location & Sex & Wealth","Rural","Male","4",46,46,"MICS6"
"CAF",2018,3,,,"Location & Sex & Wealth","Rural","Male","5",1,1,"MICS6"
"CAF",2018,3,0,0,"Location & Sex & Wealth","Rural","Female","1",46,46,"MICS6"
"CAF",2018,3,0,0,"Location & Sex & Wealth","Rural","Female","2",68,68,"MICS6"
"CAF",2018,3,0.00619772068123672,0.0228003977881828,"Location & Sex & Wealth","Rural","Female","3",54,54,"MICS6"
"CAF",2018,3,0,0.0360725011941507,"Location & Sex & Wealth","Rural","Female","4",46,46,"MICS6"
"CAF",2018,3,0,0,"Location & Sex & Wealth","Rural","Female","5",1,1,"MICS6"
"CAF",2018,6,0,0.16401194518056,"Location & Sex & Wealth","Urban","Male","1",7,7,"MICS6"
"CAF",2018,6,0,0,"Location & Sex & Wealth","Urban","Male","2",1,1,"MICS6"
"CAF",2018,6,0.304865293738805,0.112794217424238,"Location & Sex & Wealth","Urban","Male","3",8,8,"MICS6"
"CAF",2018,6,0.0650017316934318,0.285890900222038,"Location & Sex & Wealth","Urban","Male","4",39,39,"MICS6"
"CAF",2018,6,0.0492796985308377,0.300849424404395,"Location & Sex & Wealth","Urban","Male","5",59,59,"MICS6"
"CAF",2018,6,0,0,"Location & Sex & Wealth","Urban","Female","1",6,6,"MICS6"
"CAF",2018,6,1,0,"Location & Sex & Wealth","Urban","Female","2",4,4,"MICS6"
"CAF",2018,6,0,0,"Location & Sex & Wealth","Urban","Female","3",4,4,"MICS6"
"CAF",2018,6,0.034478283672884,0.0957187678347788,"Location & Sex & Wealth","Urban","Female","4",27,27,"MICS6"
"CAF",2018,6,0.0999200872747966,0.0895573817463877,"Location & Sex & Wealth","Urban","Female","5",63,63,"MICS6"
"CAF",2018,6,0,0.233263381420886,"Location & Sex & Wealth","Rural","Male","1",9,9,"MICS6"
"CAF",2018,6,0,0.262234970981723,"Location & Sex & Wealth","Rural","Male","2",21,21,"MICS6"
"CAF",2018,6,0,0,"Location & Sex & Wealth","Rural","Male","3",19,19,"MICS6"
"CAF",2018,6,0.222453171447259,0.225979262425525,"Location & Sex & Wealth","Rural","Male","4",15,15,"MICS6"
"CAF",2018,6,0,0.902928989711241,"Location & Sex & Wealth","Rural","Male","5",2,2,"MICS6"
"CAF",2018,6,0,0,"Location & Sex & Wealth","Rural","Female","1",11,11,"MICS6"
"CAF",2018,6,0,0.0589596042345705,"Location & Sex & Wealth","Rural","Female","2",16,16,"MICS6"
"CAF",2018,6,0,0,"Location & Sex & Wealth","Rural","Female","3",18,18,"MICS6"
"CAF",2018,6,0.312125276327061,0.312125276327061,"Location & Sex & Wealth","Rural","Female","4",15,15,"MICS6"
"CAF",2018,6,0,0,"Location & Sex & Wealth","Rural","Female","5",1,1,"MICS6"
"COD",2017,3,0,0.00578784433187051,"Location & Sex & Wealth","Urban","Male","1",24,24,"MICS6"
"COD",2017,3,0,0.0217223230701514,"Location & Sex & Wealth","Urban","Male","2",22,22,"MICS6"
"COD",2017,3,0,0.0167491149673746,"Location & Sex & Wealth","Urban","Male","3",43,43,"MICS6"
"COD",2017,3,0.0150491001300082,0.0529330618856462,"Location & Sex & Wealth","Urban","Male","4",88,88,"MICS6"
"COD",2017,3,0.0196278367564723,0.182190051589187,"Location & Sex & Wealth","Urban","Male","5",48,48,"MICS6"
"COD",2017,3,0.0344485950901263,0.0583292889028444,"Location & Sex & Wealth","Urban","Female","1",36,36,"MICS6"
"COD",2017,3,0,0,"Location & Sex & Wealth","Urban","Female","2",26,26,"MICS6"
"COD",2017,3,0,0.00448928225777283,"Location & Sex & Wealth","Urban","Female","3",39,39,"MICS6"
"COD",2017,3,0,0.0220120645841277,"Location & Sex & Wealth","Urban","Female","4",79,79,"MICS6"
"COD",2017,3,0,0.113650929213965,"Location & Sex & Wealth","Urban","Female","5",43,43,"MICS6"
"COD",2017,3,0,0.00680235670823448,"Location & Sex & Wealth","Rural","Male","1",173,173,"MICS6"
"COD",2017,3,0.00251015867935978,0.0487040140392061,"Location & Sex & Wealth","Rural","Male","2",172,172,"MICS6"
"COD",2017,3,0,0.0265137333031568,"Location & Sex & Wealth","Rural","Male","3",129,129,"MICS6"
"COD",2017,3,0,0.0174124634608173,"Location & Sex & Wealth","Rural","Male","4",24,24,"MICS6"
"COD",2017,3,0,0,"Location & Sex & Wealth","Rural","Female","1",178,178,"MICS6"
"COD",2017,3,0,0.0323359470531641,"Location & Sex & Wealth","Rural","Female","2",144,144,"MICS6"
"COD",2017,3,0,0,"Location & Sex & Wealth","Rural","Female","3",111,111,"MICS6"
"COD",2017,3,0,0,"Location & Sex & Wealth","Rural","Female","4",23,23,"MICS6"
"COD",2017,6,0,0.481131328455891,"Location & Sex & Wealth","Urban","Male","1",11,11,"MICS6"
"COD",2017,6,0,0.0923115155957568,"Location & Sex & Wealth","Urban","Male","2",10,10,"MICS6"
"COD",2017,6,0,0.431071977041047,"Location & Sex & Wealth","Urban","Male","3",28,28,"MICS6"
"COD",2017,6,0,0.149192927360509,"Location & Sex & Wealth","Urban","Male","4",71,71,"MICS6"
"COD",2017,6,0,0.177942596383916,"Location & Sex & Wealth","Urban","Male","5",40,40,"MICS6"
"COD",2017,6,0,0.0549428206468764,"Location & Sex & Wealth","Urban","Female","1",18,18,"MICS6"
"COD",2017,6,0,0,"Location & Sex & Wealth","Urban","Female","2",11,11,"MICS6"
"COD",2017,6,0,0.109363991372129,"Location & Sex & Wealth","Urban","Female","3",23,23,"MICS6"
"COD",2017,6,0.0160585282879758,0.293469670564285,"Location & Sex & Wealth","Urban","Female","4",87,87,"MICS6"
"COD",2017,6,0.0118802697322516,0.44206792811707,"Location & Sex & Wealth","Urban","Female","5",52,52,"MICS6"
"COD",2017,6,0,0.0223076019964011,"Location & Sex & Wealth","Rural","Male","1",103,103,"MICS6"
"COD",2017,6,0,0.0220656863069437,"Location & Sex & Wealth","Rural","Male","2",106,106,"MICS6"
"COD",2017,6,0,0.0198286036832514,"Location & Sex & Wealth","Rural","Male","3",72,72,"MICS6"
"COD",2017,6,0,0.0302127335407489,"Location & Sex & Wealth","Rural","Male","4",11,11,"MICS6"
"COD",2017,6,0,0.523972215099315,"Location & Sex & Wealth","Rural","Male","5",2,2,"MICS6"
"COD",2017,6,0,0.00200683727226953,"Location & Sex & Wealth","Rural","Female","1",91,91,"MICS6"
"COD",2017,6,0,0.0608173496865117,"Location & Sex & Wealth","Rural","Female","2",99,99,"MICS6"
"COD",2017,6,0,0.0730772707393723,"Location & Sex & Wealth","Rural","Female","3",85,85,"MICS6"
"COD",2017,6,0,0.556457154545064,"Location & Sex & Wealth","Rural","Female","4",18,18,"MICS6"
"GHA",2017,3,0,0,"Location & Sex & Wealth","Urban","Male","1",10,10,"MICS6"
"GHA",2017,3,0,0.0184240662171816,"Location & Sex & Wealth","Urban","Male","2",15,15,"MICS6"
"GHA",2017,3,0.0523335525267377,0.0182436918758052,"Location & Sex & Wealth","Urban","Male","3",49,49,"MICS6"
"GHA",2017,3,0.184343299988668,0.10954169072267,"Location & Sex & Wealth","Urban","Male","4",56,56,"MICS6"
"GHA",2017,3,0.263917859667032,0.314410725303676,"Location & Sex & Wealth","Urban","Male","5",60,60,"MICS6"
"GHA",2017,3,0.00344038247921762,0,"Location & Sex & Wealth","Urban","Female","1",12,12,"MICS6"
"GHA",2017,3,0,0.114556517328248,"Location & Sex & Wealth","Urban","Female","2",18,18,"MICS6"
"GHA",2017,3,0.00940156012360968,0.0139127139481327,"Location & Sex & Wealth","Urban","Female","3",49,49,"MICS6"
"GHA",2017,3,0.0519775986493235,0.0282679412199791,"Location & Sex & Wealth","Urban","Female","4",52,52,"MICS6"
"GHA",2017,3,0.237480514336009,0.387238627111741,"Location & Sex & Wealth","Urban","Female","5",62,62,"MICS6"
"GHA",2017,3,0.0309717890864567,0.00380046539011551,"Location & Sex & Wealth","Rural","Male","1",135,135,"MICS6"
"GHA",2017,3,0.077243975611612,0.0195895797171718,"Location & Sex & Wealth","Rural","Male","2",62,62,"MICS6"
"GHA",2017,3,0.00431156295350507,0.0825034492334049,"Location & Sex & Wealth","Rural","Male","3",36,36,"MICS6"
"GHA",2017,3,0.0978487392509826,0,"Location & Sex & Wealth","Rural","Male","4",21,21,"MICS6"
"GHA",2017,3,0.403252481207457,0.303142304519875,"Location & Sex & Wealth","Rural","Male","5",9,9,"MICS6"
"GHA",2017,3,0.0109070497111963,0.00995471982362253,"Location & Sex & Wealth","Rural","Female","1",118,118,"MICS6"
"GHA",2017,3,0.0144950292756139,0.0146834693773817,"Location & Sex & Wealth","Rural","Female","2",60,60,"MICS6"
"GHA",2017,3,0.00846787244305171,0.0870862165535761,"Location & Sex & Wealth","Rural","Female","3",30,30,"MICS6"
"GHA",2017,3,0.117537891031639,0.0015870703767218,"Location & Sex & Wealth","Rural","Female","4",16,16,"MICS6"
"GHA",2017,3,0.126892057634006,0.0420879442673397,"Location & Sex & Wealth","Rural","Female","5",18,18,"MICS6"
"GHA",2017,6,0.344694031723307,0.278199062010944,"Location & Sex & Wealth","Urban","Male","1",10,10,"MICS6"
"GHA",2017,6,0.129919460577227,0.123733015510993,"Location & Sex & Wealth","Urban","Male","2",9,9,"MICS6"
"GHA",2017,6,0.294641116154054,0.476411423071992,"Location & Sex & Wealth","Urban","Male","3",31,31,"MICS6"
"GHA",2017,6,0.404833866492259,0.501005317564791,"Location & Sex & Wealth","Urban","Male","4",42,42,"MICS6"
"GHA",2017,6,0.402400063189211,0.857442916429705,"Location & Sex & Wealth","Urban","Male","5",58,58,"MICS6"
"GHA",2017,6,0.22960729018801,0.262688964869043,"Location & Sex & Wealth","Urban","Female","1",8,8,"MICS6"
"GHA",2017,6,0.240807529684428,0.433830632390243,"Location & Sex & Wealth","Urban","Female","2",19,19,"MICS6"
"GHA",2017,6,0.216942191964947,0.590548344237739,"Location & Sex & Wealth","Urban","Female","3",45,45,"MICS6"
"GHA",2017,6,0.283370818720823,0.531084776764673,"Location & Sex & Wealth","Urban","Female","4",55,55,"MICS6"
"GHA",2017,6,0.322273637716744,0.641220560236954,"Location & Sex & Wealth","Urban","Female","5",72,72,"MICS6"
"GHA",2017,6,0.266888550099989,0.113291844860719,"Location & Sex & Wealth","Rural","Male","1",87,87,"MICS6"
"GHA",2017,6,0.297256429208891,0.290937900789639,"Location & Sex & Wealth","Rural","Male","2",51,51,"MICS6"
"GHA",2017,6,0.118101604725435,0.32745756558454,"Location & Sex & Wealth","Rural","Male","3",29,29,"MICS6"
"GHA",2017,6,0.407484679910083,0.620717493983663,"Location & Sex & Wealth","Rural","Male","4",15,15,"MICS6"
"GHA",2017,6,0.452151601923724,0.537157949906877,"Location & Sex & Wealth","Rural","Male","5",10,10,"MICS6"
"GHA",2017,6,0.0247102292747115,0.238210423542248,"Location & Sex & Wealth","Rural","Female","1",87,87,"MICS6"
"GHA",2017,6,0.114412595325761,0.355189760432471,"Location & Sex & Wealth","Rural","Female","2",40,40,"MICS6"
"GHA",2017,6,0.148008335055977,0.187707644404921,"Location & Sex & Wealth","Rural","Female","3",35,35,"MICS6"
"GHA",2017,6,0.312329529421649,0.445365322229867,"Location & Sex & Wealth","Rural","Female","4",21,21,"MICS6"
"GHA",2017,6,0.485612534677536,0.641694475833793,"Location & Sex & Wealth","Rural","Female","5",12,12,"MICS6"
"GMB",2019,3,0.0819480399501284,0,"Location & Sex & Wealth","Urban","Male","1",6,6,"MICS6"
"GMB",2019,3,0,0.00957711310465716,"Location & Sex & Wealth","Urban","Male","2",14,14,"MICS6"
"GMB",2019,3,0.103397450810836,0.026047733697824,"Location & Sex & Wealth","Urban","Male","3",22,22,"MICS6"
"GMB",2019,3,0.00541448460849477,0.00664432329538001,"Location & Sex & Wealth","Urban","Male","4",38,38,"MICS6"
"GMB",2019,3,0.098736368981592,0.082111194843724,"Location & Sex & Wealth","Urban","Male","5",38,38,"MICS6"
"GMB",2019,3,0.0628490241612092,0,"Location & Sex & Wealth","Urban","Female","1",8,8,"MICS6"
"GMB",2019,3,0.113821626590042,0.0922121368418142,"Location & Sex & Wealth","Urban","Female","2",19,19,"MICS6"
