"iso_code3","year","grade","level","survey","category","Language","Location","Sex","Wealth","rlevel2_m","rlevel3_m","rlevel4_m","rlevel2_se","rlevel3_se","rlevel4_se","rlevel2_no","rlevel3_no","rlevel4_no"
"ESP",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",5,0.9843,0.9181,0.5874,0.0097,0.0168,0.0325,704,669,462
"ESP",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",1,0.9106,0.6095,0.2043,0.0206,0.0333,0.0247,925,625,214
"ESP",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",2,0.929,0.6655,0.2549,0.0173,0.0362,0.0321,617,458,198
"ESP",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",3,0.9579,0.7592,0.345,0.0107,0.0267,0.0248,933,773,373
"ESP",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",4,0.9825,0.866,0.4369,0.0072,0.0245,0.0276,729,652,353
"ESP",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",5,0.9882,0.9006,0.5745,0.0067,0.0201,0.0276,761,708,460
"FIN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",1,0.9478,0.7746,0.4078,0.0145,0.0251,0.0284,671,540,279
"FIN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",2,0.9836,0.8854,0.5766,0.0059,0.0183,0.0263,531,484,312
"FIN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",3,0.9902,0.9158,0.652,0.005,0.0171,0.0243,713,656,483
"FIN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",4,0.9905,0.9398,0.7339,0.0079,0.0194,0.0465,269,257,202
"FIN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",5,0.9936,0.9537,0.7979,0.0049,0.0115,0.0261,549,524,431
"FIN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",1,0.9105,0.6844,0.3166,0.0193,0.026,0.03,637,460,208
"FIN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",2,0.9786,0.8743,0.5096,0.0082,0.0221,0.0323,456,402,242
"FIN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",3,0.9788,0.8892,0.5632,0.0093,0.0188,0.0274,680,612,387
"FIN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",4,0.9879,0.9153,0.6583,0.0077,0.0248,0.0494,309,281,205
"FIN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",5,0.9852,0.9373,0.7152,0.0079,0.0146,0.0292,477,452,336
"FIN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",1,0.9819,0.8612,0.4989,0.0188,0.0466,0.0825,132,110,69
"FIN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",2,0.9986,0.8903,0.5572,0.003,0.0473,0.0687,113,103,64
"FIN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",3,0.9767,0.9172,0.614,0.0204,0.0448,0.0721,108,102,69
"FIN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",4,0.9879,0.7777,0.4475,0.0192,0.1043,0.1121,57,50,38
"FIN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",5,0.9954,0.895,0.6612,0.0153,0.0808,0.1199,61,60,47
"FIN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",1,0.9708,0.7767,0.3194,0.0193,0.0577,0.07,167,135,56
"FIN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",2,0.9724,0.8016,0.3792,0.0296,0.0528,0.0803,105,81,37
"FIN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",3,0.9516,0.8612,0.4792,0.0279,0.0418,0.0796,130,116,62
"FIN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",4,0.9924,0.8871,0.5116,0.0142,0.091,0.1235,48,43,29
"FIN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",5,0.9908,0.9561,0.7538,0.0202,0.0318,0.0685,65,62,45
"FRA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",1,0.8872,0.5412,0.1343,0.0178,0.0342,0.0258,474,298,74
"FRA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",2,0.9624,0.7575,0.2426,0.0164,0.0299,0.0289,344,272,98
"FRA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",3,0.9806,0.8293,0.3555,0.0103,0.0227,0.0324,355,304,139
"FRA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",4,0.9895,0.9214,0.557,0.0059,0.0153,0.0298,546,503,300
"FRA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",5,0.9967,0.9645,0.7021,0.0031,0.0167,0.0393,321,312,228
"FRA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",1,0.8702,0.5191,0.1184,0.021,0.036,0.0207,446,279,58
"FRA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",2,0.9301,0.663,0.1828,0.0174,0.034,0.0268,334,239,64
"FRA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",3,0.962,0.7514,0.2799,0.0136,0.0328,0.0296,343,272,98
"FRA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",4,0.9843,0.8691,0.4596,0.0067,0.0202,0.0295,524,460,247
"FRA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",5,0.9916,0.9116,0.6085,0.0065,0.0226,0.0373,322,296,195
"FRA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",1,0.9412,0.6059,0.1595,0.0483,0.0901,0.0656,47,32,8
"FRA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",2,0.9298,0.7485,0.3464,0.0527,0.1084,0.1345,35,28,10
"FRA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",3,0.991,0.8095,0.352,0.0197,0.0784,0.1035,45,39,16
"FRA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",4,1,0.8736,0.4667,0,0.0521,0.0905,65,56,32
"FRA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",5,1,0.9614,0.6159,0,0.0741,0.1678,14,13,9
"FRA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",1,0.8348,0.5189,0.1587,0.0907,0.1004,0.0701,46,30,7
"FRA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",2,0.9566,0.5874,0.1187,0.0432,0.1252,0.0773,30,16,3
"FRA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",3,0.9917,0.7262,0.1919,0.0207,0.1142,0.0815,34,24,9
"FRA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",4,0.981,0.7703,0.4295,0.0194,0.0826,0.1003,47,37,21
"FRA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",5,1,0.9703,0.527,0,0.0402,0.1089,22,21,10
"GEO",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",1,0.8324,0.5268,0.1582,0.0297,0.034,0.03,372,230,76
"GEO",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",2,0.9145,0.6355,0.2441,0.018,0.0364,0.0308,407,297,114
"GEO",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",3,0.9447,0.7179,0.3307,0.0125,0.0308,0.0271,455,352,167
"GEO",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",4,0.9532,0.7587,0.3436,0.0151,0.0242,0.0361,423,336,168
"GEO",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",5,0.9659,0.8176,0.4514,0.0139,0.0224,0.03,479,409,227
"GEO",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",1,0.7028,0.3617,0.1077,0.0304,0.0372,0.0293,356,181,54
"GEO",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",2,0.856,0.5193,0.1653,0.0235,0.0377,0.0208,426,274,85
"GEO",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",3,0.8752,0.6102,0.2492,0.023,0.0322,0.0286,427,302,121
"GEO",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",4,0.9153,0.6829,0.2823,0.016,0.0299,0.0305,448,345,137
"GEO",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",5,0.9242,0.7302,0.3731,0.018,0.0295,0.0313,433,341,172
"GEO",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",1,0.8588,0.6136,0.2157,0.069,0.0928,0.0934,31,24,8
"GEO",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",2,0.9154,0.571,0.2984,0.1066,0.2078,0.1718,16,11,7
"GEO",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",3,0.8802,0.6365,0.2748,0.1178,0.2191,0.1956,7,5,3
"GEO",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",1,0.7211,0.5012,0.1037,0.1038,0.145,0.0556,24,19,3
"GEO",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",2,0.8384,0.4034,0.1849,0.1745,0.1639,0.1172,12,5,4
"GEO",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",3,0.8522,0.7291,0.431,0.1287,0.1435,0.1782,11,10,5
"GEO",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",4,0.7823,0.6884,0.3546,0.1595,0.1911,0.1725,6,5,2
"HKG",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",1,0.9865,0.9081,0.5782,0.007,0.0189,0.0269,419,391,251
"HKG",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",2,0.9911,0.9302,0.6567,0.0064,0.0136,0.0385,447,418,297
"HKG",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",3,0.9903,0.9553,0.7641,0.0064,0.0151,0.0364,298,288,235
"HKG",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",4,0.9914,0.9606,0.7622,0.0057,0.0149,0.0331,337,327,268
"HKG",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",5,0.9939,0.9725,0.8301,0.0053,0.0106,0.0335,378,371,321
"HKG",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",1,0.9456,0.8363,0.5071,0.0148,0.027,0.0386,393,353,215
"HKG",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",2,0.9833,0.919,0.6537,0.0091,0.0192,0.0302,394,373,262
"HKG",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",3,0.9952,0.9355,0.7178,0.0053,0.0177,0.0348,294,279,217
"HKG",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",4,0.996,0.9448,0.734,0.0035,0.0203,0.029,339,317,253
"HKG",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",5,0.9953,0.9689,0.8174,0.0062,0.0132,0.0271,360,350,294
"HRV",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",1,0.9584,0.7808,0.3701,0.016,0.0308,0.036,390,325,164
"HRV",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",2,0.9819,0.8784,0.5139,0.015,0.0296,0.0442,315,287,170
"HRV",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",3,0.9932,0.9265,0.681,0.0048,0.0222,0.0288,489,458,336
"HRV",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",4,0.9975,0.9779,0.7668,0.0041,0.01,0.0449,201,197,154
"HRV",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",5,0.9979,0.9663,0.7849,0.0034,0.0167,0.0309,344,334,270
"HRV",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",1,0.9676,0.7761,0.3366,0.013,0.0284,0.0331,405,314,145
"HRV",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",2,0.9736,0.849,0.4816,0.0122,0.0323,0.0451,342,302,161
"HRV",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",3,0.9888,0.9092,0.5925,0.0068,0.0171,0.0387,490,447,298
"HRV",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",4,0.9944,0.9656,0.6863,0.0062,0.0164,0.0498,181,175,127
"HRV",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",5,0.9965,0.9653,0.7715,0.0028,0.0152,0.0304,332,327,257
"HRV",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",1,1,0.7417,0.175,0,0.2276,0.2161,6,5,0
"HUN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",1,0.8589,0.6166,0.2506,0.0344,0.0353,0.0316,394,290,128
"HUN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",2,0.9873,0.8748,0.5598,0.0063,0.0238,0.0332,376,340,213
"HUN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",3,0.9931,0.928,0.6644,0.0065,0.0243,0.0331,304,289,216
"HUN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",4,0.9962,0.9359,0.6735,0.0043,0.0159,0.0422,333,314,237
"HUN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",5,0.9948,0.9716,0.8048,0.0046,0.0116,0.0299,364,355,300
"HUN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",1,0.8121,0.5121,0.2246,0.0385,0.0394,0.0291,387,266,111
"HUN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",2,0.9654,0.7897,0.4361,0.0133,0.0304,0.0355,357,305,167
"HUN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",3,0.9805,0.9082,0.5921,0.0096,0.0188,0.0373,283,262,172
"HUN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",4,0.9934,0.911,0.6463,0.0063,0.0251,0.0555,300,280,208
"HUN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",5,0.9969,0.958,0.7832,0.0043,0.0153,0.0266,363,350,285
"HUN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",1,0.8846,0.5114,0.0144,0.1038,0.3774,0.0434,9,7,0
"HUN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",1,0.9528,0.6541,0.1821,0.132,0.4768,0.2761,7,2,0
"IRL",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",1,0.9498,0.8113,0.45,0.0187,0.0276,0.0373,436,378,212
"IRL",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",2,0.9955,0.9276,0.6152,0.0054,0.0222,0.0363,311,286,196
"IRL",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",3,0.9853,0.9631,0.76,0.0095,0.0132,0.0269,386,380,305
"IRL",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",4,0.997,0.9852,0.8358,0.0035,0.0078,0.0302,375,369,319
"IRL",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",5,0.9978,0.986,0.9345,0.0025,0.009,0.0164,362,356,335
"IRL",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",1,0.9567,0.8123,0.4358,0.0154,0.027,0.0305,479,407,228
"IRL",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",2,0.9866,0.9281,0.6396,0.0064,0.02,0.0374,337,314,217
"IRL",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",3,0.9931,0.9369,0.6733,0.0057,0.0175,0.042,361,342,256
"IRL",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",4,0.9956,0.9661,0.7723,0.0037,0.0105,0.0312,367,356,288
"IRL",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",5,0.9938,0.9721,0.8507,0.0071,0.0127,0.0267,351,345,304
"IRL",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",1,0.9291,0.7584,0.4968,0.05,0.1056,0.1258,33,26,19
"IRL",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",2,1,0.949,0.6772,0,0.0493,0.0986,39,37,27
"IRL",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",3,0.9749,0.908,0.7668,0.025,0.0484,0.0722,58,54,46
"IRL",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",4,0.9976,0.9733,0.8422,0.0079,0.0189,0.0621,48,46,41
"IRL",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",5,1,0.9813,0.9355,0,0.0403,0.0485,42,42,40
"IRL",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",1,0.9952,0.9062,0.534,0.0107,0.0751,0.0994,43,39,19
"IRL",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",2,1,0.9757,0.823,0,0.0262,0.0853,35,33,27
"IRL",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",3,1,0.982,0.7701,0,0.028,0.0887,50,49,39
"IRL",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",4,0.9923,0.9806,0.7606,0.0126,0.0246,0.0804,51,49,38
"IRL",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",5,1,0.9184,0.7834,0,0.0736,0.0773,42,38,34
"IRN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",1,0.4495,0.1389,0.0224,0.0367,0.0196,0.0079,387,138,20
"IRN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",2,0.6294,0.2722,0.0377,0.0415,0.0344,0.0143,219,88,16
"IRN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",3,0.6647,0.3207,0.0607,0.0349,0.0376,0.0144,406,212,52
"IRN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",4,0.7732,0.4634,0.1314,0.0277,0.036,0.0237,438,258,73
"IRN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",5,0.87,0.6052,0.1953,0.0326,0.046,0.0263,360,259,91
"IRN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",1,0.3438,0.0933,0.0099,0.0302,0.0131,0.0033,295,87,13
"IRN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",2,0.4553,0.1517,0.0168,0.0395,0.026,0.0079,186,67,9
"IRN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",3,0.6108,0.273,0.0551,0.0387,0.0262,0.0144,397,175,33
"IRN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",4,0.6786,0.3617,0.0745,0.0362,0.0359,0.0164,427,231,55
"IRN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",5,0.8149,0.5127,0.1509,0.0235,0.0295,0.0207,414,263,77
"IRN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",1,0.3273,0.1157,0.0175,0.1279,0.0746,0.0188,17,5,1
"IRN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",3,0.3928,0.1687,0,0.1366,0.1631,0,3,1,0
"IRN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",1,0.2013,0.0557,0.004,0.0795,0.0351,0.005,24,7,1
"IRN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",2,0.2678,0.0924,0,0.1382,0.086,0,7,4,0
"IRN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",3,0.6118,0.4045,0.2146,0.1727,0.2023,0.2475,7,3,1
"IRN",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",4,0.8302,0.4934,0.0839,0.1111,0.2725,0.1951,6,2,0
"ISR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",1,0.7839,0.4741,0.1532,0.0413,0.0479,0.0274,227,132,47
"ISR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",2,0.8945,0.6358,0.2377,0.0193,0.034,0.0292,293,209,84
"ISR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",3,0.9448,0.7686,0.4152,0.0159,0.0244,0.0353,311,256,143
"ISR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",4,0.9646,0.8194,0.5165,0.0154,0.0275,0.0285,282,238,153
"ISR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",5,0.976,0.9146,0.6721,0.0125,0.0216,0.0441,222,206,143
"ISR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",1,0.7418,0.4543,0.1451,0.0419,0.0426,0.0279,209,123,41
"ISR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",2,0.8871,0.6628,0.317,0.0224,0.0365,0.0352,282,205,91
"ISR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",3,0.9157,0.7317,0.412,0.0191,0.035,0.041,297,237,121
"ISR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",4,0.9578,0.8007,0.4932,0.0144,0.0308,0.0396,278,231,144
"ISR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",5,0.9847,0.9234,0.6614,0.0094,0.0225,0.0465,178,166,123
"ISR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",1,0.7003,0.3212,0.1038,0.1288,0.1319,0.0791,20,8,3
"ISR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",2,0.9151,0.4554,0.1378,0.0497,0.1087,0.081,21,11,3
"ISR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",3,0.8276,0.6189,0.4215,0.1201,0.1306,0.1381,17,13,9
"ISR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",4,0.9021,0.697,0.3643,0.0434,0.1307,0.1526,17,12,7
"ISR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",5,0.9614,0.7563,0.5681,0.1027,0.0926,0.1808,11,8,6
"ISR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",1,0.572,0.3801,0.0746,0.1303,0.1065,0.055,19,11,2
"ISR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",2,0.7046,0.4279,0.1098,0.1519,0.1702,0.1245,12,7,2
"ISR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",3,0.6283,0.4272,0.1986,0.271,0.3105,0.2315,4,3,1
"ITA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",1,0.9425,0.7057,0.2408,0.0162,0.0289,0.0342,379,288,96
"ITA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",2,0.9731,0.8251,0.4047,0.0082,0.0201,0.0241,524,457,222
"ITA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",3,0.9839,0.891,0.5361,0.0086,0.0187,0.0329,308,282,168
"ITA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",4,0.993,0.9307,0.5708,0.0049,0.0144,0.0335,448,424,272
"ITA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",5,0.999,0.9566,0.6863,0.0023,0.0116,0.0305,357,342,246
"ITA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",1,0.9423,0.6627,0.2149,0.0171,0.0283,0.0288,381,281,100
"ITA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",2,0.9762,0.8069,0.3865,0.0108,0.018,0.0311,480,393,178
"ITA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",3,0.9807,0.8513,0.4441,0.0085,0.0225,0.0326,346,295,167
"ITA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",4,0.9825,0.889,0.5399,0.0081,0.0174,0.0287,466,422,262
"ITA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",5,0.9923,0.9425,0.7075,0.007,0.0168,0.0401,329,314,242
"ITA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",1,0.9433,0.6493,0.2333,0.0267,0.0761,0.0647,94,69,24
"ITA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",2,0.9677,0.8032,0.3411,0.0167,0.0454,0.0572,137,116,53
"ITA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",3,0.991,0.9033,0.5808,0.0143,0.0378,0.082,93,85,52
"ITA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",4,1,0.9568,0.6039,0,0.0252,0.0534,87,81,49
"ITA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Female",5,1,0.9733,0.763,0,0.0223,0.0679,52,50,43
"ITA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",1,0.9307,0.6782,0.2567,0.0316,0.0651,0.0757,100,74,36
"ITA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",2,0.9625,0.7792,0.3799,0.0216,0.052,0.0513,141,120,58
"ITA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",3,0.9839,0.8119,0.3855,0.0258,0.0574,0.0881,62,51,27
"ITA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",4,0.9958,0.9278,0.4713,0.0092,0.0467,0.07,83,80,37
"ITA",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Rural","Male",5,1,0.9625,0.6686,0,0.0539,0.0653,56,55,37
"JOR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",1,0.3678,0.1364,0.0262,0.0346,0.0234,0.012,277,110,18
"JOR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",2,0.3879,0.1234,0.0322,0.0346,0.0261,0.0155,199,71,22
"JOR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",3,0.4992,0.2229,0.0577,0.0371,0.0339,0.0197,219,103,30
"JOR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",4,0.5728,0.2814,0.0879,0.0316,0.0369,0.024,324,153,43
"JOR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Female",5,0.7387,0.4461,0.1464,0.033,0.034,0.0287,339,200,62
"JOR",2021,4,"Primary","PIRLS","Location & Sex & Wealth",,"Urban","Male",1,0.2478,0.0839,0.0137,0.0435,0.0269,0.009,137,41,7
