iso_code3,country,year,country_year,survey,category,location,sex,wealth,region,ethnicity,religion,comp_prim_v2,comp_lowsec_v2,comp_upsec_v2,comp_prim_1524,comp_lowsec_1524,comp_upsec_2029,eduyears_2024,edu2_2024,edu4_2024,eduout_prim,eduout_lowsec,eduout_upsec,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,year_uis,cy,_merge
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Region,,Female,,Western,,,72.529686,45.138905,12.452018,66.300156,35.609825,17.893959,6.9501204,11.132215,14.993898,14.199917,34.007057,62.263142,172,150,135,507,507,417,227,227,227,685,121,173,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth,,Female,Quintile 1,,,,39.759579,11.846289,1.498498,36.673389,10.040979,1.1102849,5.0171938,15.900522,29.03231,25.55283,48.112999,83.886139,385,405,348,1236,1236,1034,581,581,581,1668,266,387,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 1,Central,,,46.331177,25.265324,1.6761843,48.563976,15.655154,3.3245039,6.1895976,6.6305308,15.45257,30.520157,,86.192169,56,33,48,143,143,131,69,69,69,252,28,57,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth,,Male,Quintile 3,,,,71.979851,50.304108,29.698292,75.180344,40.521957,27.491388,8.8562994,3.111006,5.4197659,18.520262,20.480816,46.799538,463,334,248,1173,1173,766,446,446,446,1652,311,463,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex,,Male,,,,,71.071518,54.180653,33.643654,74.784981,46.953106,34.190197,8.9306202,4.4175315,7.1089926,18.702232,19.574533,43.931217,2017,1562,1304,5435,5435,4038,2266,2266,2266,7307,1273,2020,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 3,Western,,,79.841995,58.18745,33.107845,77.714005,51.097424,33.044186,8.852809,3.9366279,3.9366279,8.9316702,10.287124,42.607204,62,47,40,159,159,110,64,64,64,185,41,62,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Male,Quintile 2,Western,,,61.172337,14.998049,,65.536049,32.708405,12.515948,7.4956536,3.4176838,10.614554,11.926738,,37.783585,36,34,17,94,94,64,40,40,40,165,25,36,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Region,,,,Eastern,,,50.651573,28.717533,15.106527,51.905014,25.927094,16.137926,6.7520056,14.157319,21.194847,27.766233,35.050659,58.402496,493,448,401,1445,1445,1150,660,660,660,1726,301,496,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 3,Copperbelt,,,70.963608,45.279633,22.474371,78.247513,48.58292,16.869652,8.7192087,1.886875,1.886875,25.471384,26.497196,67.093727,91,73,57,231,231,170,93,93,93,308,58,92,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Female,Quintile 1,Southern,,,,,,47.939766,11.850773,0,,,,10.416731,,,12,16,19,51,51,47,28,28,28,69,12,12,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 4,Eastern,,,79.170692,64.157021,36.573719,82.961311,52.433342,36.739166,9.324419,4.7937794,5.7258563,10.650748,26.534922,27.496185,59,47,57,185,185,152,85,85,85,201,38,60,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Region,,Female,,Northern,,,57.813763,30.145201,8.4156494,52.3088,23.960526,10.683577,6.2655988,10.936213,25.004053,17.052931,22.657936,54.11433,193,171,155,595,595,460,267,267,267,726,135,193,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 3,Eastern,,,62.232136,34.251381,11.643522,60.29805,26.631086,12.158837,7.122086,10.340764,15.998944,21.012728,24.13501,49.212109,110,104,94,349,349,266,164,164,164,474,83,110,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Female,Quintile 2,Northern,,,57.476299,21.278969,2.4388404,57.25729,17.167086,1.8806003,6.1364636,7.0955882,18.234983,17.416058,,46.48558,46,30,37,129,129,94,55,55,55,158,28,46,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Location & Sex & Wealth,Rural,Female,Quintile 3,,,,77.205101,48.662956,15.0303,74.205116,37.265205,10.913357,7.8212914,6.8013177,10.616097,10.711309,25.201841,59.668861,295,256,193,840,840,604,338,338,338,1200,239,295,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Female,Quintile 2,Central,,,77.288086,30.318829,,69.939384,23.418369,2.4920137,6.8806152,5.4365768,5.4365768,24.844185,,72.845558,36,34,21,99,99,82,46,46,46,157,26,36,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Region,,Male,,North Western,,,70.651314,58.879864,43.935345,77.185562,50.698566,36.469158,9.1273909,5.3612318,6.0929599,12.084537,15.000294,30.224901,155,129,92,411,411,298,179,179,179,601,99,155,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 3,Lusaka,,,78.599228,50.551586,31.574667,78.840317,39.848583,22.613241,8.4099932,0,2.2714012,13.774459,19.629446,35.74184,46,40,38,151,151,131,63,63,63,228,40,46,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 5,Southern,,,88.885406,91.88324,64.230331,92.799553,76.378052,67.545258,11.363178,1.6145656,1.6145656,2.4482901,2.2012119,33.318714,78,75,52,224,224,191,98,98,98,195,42,78,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Male,Quintile 1,Copperbelt,,,,,,,,,,,,28.278748,,,3,7,6,24,24,22,12,12,12,41,9,3,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 5,Eastern,,,92.2314,86.971878,74.325356,95.193329,80.046043,76.228447,12.190472,0,0,2.9136834,9.3731861,32.989277,76,58,55,209,209,165,98,98,98,161,42,76,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Male,Quintile 1,Western,,,38.466797,21.627621,7.7390051,48.212147,17.582069,5.8026485,6.6217618,7.6675296,16.498972,20.013309,20.915075,63.674324,56,47,41,157,157,106,59,59,59,298,45,56,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Region,,,,Luapula,,,59.896843,37.959637,17.752605,60.68071,29.565548,19.732626,7.5961666,5.9892197,12.774889,25.049723,28.45631,58.732159,445,360,278,1234,1234,890,481,481,481,1649,294,446,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Location & Sex & Wealth,Urban,Female,Quintile 1,,,,,,,,,,,,,,,,8,2,4,19,19,15,6,6,6,23,9,8,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Female,Quintile 1,Northern,,,26.799028,5.5930195,0,27.183172,5.8962259,.2415515,4.6136074,14.655517,37.781075,26.120796,34.653767,82.585388,58,71,62,224,224,170,111,111,111,258,48,58,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Female,Quintile 2,Copperbelt,,,,,,57.503807,21.335266,5.4216723,7.2147222,3.78581,5.5036988,22.34568,,,26,25,24,79,79,57,38,38,38,100,14,26,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Male,Quintile 3,Muchinga,,,78.590843,,,77.603554,42.799667,24.598833,,,,12.110743,,47.268646,33,18,11,76,76,48,27,27,27,140,25,33,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Male,Quintile 3,Luapula,,,73.208199,56.426746,28.338436,80.02359,40.625458,30.479298,9.3765287,0,3.565114,12.028127,11.02664,43.160213,59,33,31,143,143,80,54,54,54,190,38,59,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth,,Female,Quintile 5,,,,92.403503,84.856857,63.980812,94.586174,78.942535,62.707001,11.263719,.80423492,1.18347,3.8452134,11.598003,43.166508,430,401,377,1345,1345,1168,626,626,626,1150,284,431,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 4,Copperbelt,,,85.698929,72.826691,33.676712,86.387062,55.772545,34.957687,9.4234266,1.3680613,2.3924737,8.7535315,23.070616,55.277699,144,97,115,385,385,319,167,167,167,399,78,145,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Male,Quintile 2,Eastern,,,44.515064,19.749544,10.565058,45.593754,16.403151,12.331494,6.0799627,15.930578,19.590429,38.488079,35.049831,48.610939,67,56,36,163,163,120,63,63,63,218,36,67,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Female,Quintile 2,Lusaka,,,,,,58.006783,23.461681,1.3329338,,,,13.745401,,,14,9,12,45,45,44,23,23,23,76,6,14,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 5,Central,,,98.138222,89.469215,66.246429,96.389648,80.41201,75.008331,11.689984,1.0380405,1.0380405,3.4951024,10.164121,44.767525,102,83,69,259,259,194,106,106,106,241,51,102,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth,,Male,Quintile 5,,,,93.389687,88.529984,69.74543,95.551582,80.843803,71.169975,11.623307,.30168429,.30168429,3.20661,5.2579079,28.883202,417,365,295,1172,1172,891,512,512,512,1105,234,417,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Female,Quintile 4,Southern,,,92.940559,36.158623,10.116733,88.995102,43.720154,26.72007,8.5496864,0,0,3.5979683,31.346067,65.29026,46,38,36,132,132,101,54,54,54,156,45,46,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 5,Copperbelt,,,96.204979,91.508102,70.533966,96.587112,83.857811,70.390663,11.483352,.94783425,1.3362657,4.1900229,5.5497298,40.419365,164,156,149,543,543,451,255,255,255,450,113,164,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Female,Quintile 2,Luapula,,,54.557186,19.333382,6.7148395,50.824512,14.412882,4.5018802,5.9504843,7.0992799,19.852049,24.229322,32.17754,77.248001,57,60,40,184,184,146,73,73,73,269,36,57,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Female,Quintile 4,Central,,,86.994469,71.041901,52.619278,90.117912,61.947487,42.501297,10.0882,0,1.815326,8.6911869,14.136633,47.916878,46,41,40,137,137,112,64,64,64,162,32,46,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 4,Western,,,,,,89.576843,60.258842,44.365871,10.021141,0,0,4.7547178,,,27,18,23,77,77,67,34,34,34,108,18,27,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Location & Sex,Rural,Female,,,,,61.936249,31.504866,8.9263115,59.061398,26.636337,9.527319,6.6905503,10.225214,17.333273,17.229708,33.217659,68.277946,1218,1118,927,3618,3618,2853,1580,1580,1580,4969,873,1221,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Female,Quintile 5,Northern,,,,,,89.139282,63.6115,60.324333,,,,2.8207386,,,20,17,14,56,56,48,25,25,25,54,16,20,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Male,Quintile 5,Western,,,94.777588,,,95.648987,88.072746,86.935928,12.24844,0,0,1.8778466,,23.168573,38,25,17,81,81,45,34,34,34,63,8,38,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Male,Quintile 4,Lusaka,,,86.023453,52.739578,30.522421,85.824814,53.899456,33.522888,8.9035015,3.8829107,8.117959,16.388823,15.048557,50.056942,67,59,53,198,198,193,91,91,91,241,32,67,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 1,Eastern,,,25.957304,11.62602,.77386361,31.234571,10.247813,2.1403041,4.9006572,20.087563,33.999367,41.092648,53.412552,78.648071,122,127,115,371,371,312,179,179,179,444,60,123,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Region,,Male,,Central,,,71.423866,55.211075,29.630228,74.729416,47.175934,33.744492,9.0760307,2.0836864,3.800832,23.224541,29.059502,55.124561,224,146,131,535,535,381,209,209,209,744,122,225,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Female,Quintile 4,Northern,,,,,,90.651016,65.705269,34.893806,,,,2.4802999,,,28,20,12,69,69,55,25,25,25,104,22,28,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Male,Quintile 3,Western,,,76.636612,,,74.950058,53.101082,43.577419,9.0860329,3.5167296,3.5167296,7.4466543,,41.313793,33,26,25,85,85,54,35,35,35,100,18,33,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Male,Quintile 3,Central,,,78.257729,47.981205,,79.12706,33.991035,18.524107,8.0891199,1.4829895,3.5117977,25.745987,38.507851,54.471485,60,35,26,131,131,87,40,40,40,209,44,60,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Region,,Male,,Southern,,,76.924324,56.844933,25.398678,79.168739,45.082748,25.383192,8.7293367,4.9633327,5.9543996,12.627975,14.837623,52.954895,206,167,132,556,556,400,221,221,221,702,132,206,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Location & Sex & Wealth,Urban,Female,Quintile 4,,,,86.95433,62.91634,27.990908,85.368507,53.062733,23.911762,8.7791204,2.3516111,4.3512039,9.1975775,20.072039,60.28611,294,250,251,868,868,752,411,411,411,826,166,295,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Region,,Male,,Luapula,,,63.675995,47.867435,17.789322,67.261902,34.390488,25.429348,8.3794327,.99421728,5.5212774,27.074966,26.567005,46.389561,221,153,140,599,599,400,234,234,234,849,154,222,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth,,,Quintile 4,,,,86.55809,63.037331,31.766207,86.324852,54.975254,31.268183,9.0566034,2.7511282,4.2708111,9.8626537,16.913805,50.231594,781,623,595,2204,2204,1819,968,968,968,2425,474,783,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Region,,,,Western,,,68.134621,42.62241,19.520885,66.687248,38.355633,22.017424,7.5996051,8.0582571,12.285728,14.056282,26.283976,52.922585,353,292,244,966,966,714,409,409,409,1359,229,354,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Location & Wealth,Urban,,Quintile 5,,,,92.488281,86.301926,67.275078,94.993408,80.232224,65.952858,11.38868,.57879901,.81505466,3.5266829,8.9901791,36.33213,717,664,594,2172,2172,1793,994,994,994,1900,438,718,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Male,Quintile 2,Northern,,,65.065971,,,68.815788,29.211325,10.861061,7.3797679,10.07575,13.48451,19.722227,24.476664,35.51992,39,26,19,102,102,76,39,39,39,178,34,39,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth,,Male,Quintile 4,,,,85.966629,61.105328,36.843803,85.964294,55.751385,38.100121,9.193943,3.7150714,5.0850372,11.322718,13.080844,42.206795,381,277,264,1024,1024,812,429,429,429,1190,223,382,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 5,Northern,,,90.859436,87.271973,48.278038,94.3078,72.94693,65.486839,10.973452,1.7167088,1.7167088,1.1953235,,20.634546,47,41,32,123,123,89,54,54,54,121,28,47,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Region,,Male,,Northern,,,69.724586,47.637646,25.852018,70.75544,38.391582,21.218624,8.1392107,4.4847312,8.7376318,17.891811,19.128855,35.226578,178,149,112,499,499,377,208,208,208,763,120,178,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 2,North Western,,,55.407707,37.508102,15.956882,63.474113,28.274567,12.639673,7.7255836,5.2652421,10.643259,14.183317,19.056139,48.383694,90,81,49,238,238,153,98,98,98,340,57,90,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Female,Quintile 3,Northern,,,81.504181,49.594971,17.293467,69.659286,37.858093,13.761369,8.0089884,12.468644,12.468644,10.126911,,39.562988,41,33,30,117,117,93,51,51,51,152,21,41,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 2,Muchinga,,,62.073593,22.813204,10.233959,61.581848,21.348307,9.8140459,7.1380005,4.9552879,12.075706,17.144499,27.295383,50.485645,99,69,38,220,220,142,73,73,73,332,64,99,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Female,Quintile 3,Southern,,,89.143684,57.472916,8.6762619,82.106689,42.305061,8.9386988,8.1881227,0,3.6799026,9.6031733,33.244678,57.372898,69,57,53,198,198,146,87,87,87,263,52,69,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Region,,,,North Western,,,70.273598,51.96944,35.737896,73.230179,45.319603,31.413937,8.5394106,6.9617534,10.057737,11.10146,18.085516,41.011509,336,280,228,903,903,689,406,406,406,1174,204,336,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Male,Quintile 1,Luapula,,,41.874798,,2.6863101,53.143112,20.391724,5.8346076,7.3237071,1.5769765,5.5190878,45.001785,,64.070747,35,25,35,126,126,103,64,64,64,222,28,35,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Male,Quintile 5,Southern,,,89.865402,93.714066,,91.51989,78.75959,73.700226,11.432225,0,0,.90667802,,34.312557,39,35,24,103,103,85,42,42,42,79,18,39,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 1,Western,,,49.388817,23.762295,3.2323275,47.172718,14.962332,2.7083149,5.6423712,14.878887,21.376392,20.644947,38.900246,71.287628,119,109,96,361,361,282,155,155,155,614,95,120,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Region,,Male,,Lusaka,,,86.068954,69.900894,48.671196,88.879272,64.389137,46.677727,10.184916,1.3526229,2.9560766,10.452647,12.779303,37.605118,184,171,147,584,584,534,263,263,263,747,129,184,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Female,Quintile 1,North Western,,,51.370766,14.007306,6.1779156,45.767986,17.629074,3.7875943,5.4444203,15.628797,25.54369,15.444669,,58.299629,38,39,43,125,125,103,68,68,68,163,24,38,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Location & Sex & Wealth,Urban,Female,Quintile 2,,,,44.44537,27.782572,10.525703,58.984924,20.953602,8.6548414,7.4432111,.64389384,11.66633,28.209621,,81.574448,33,33,33,113,113,87,54,54,54,110,19,33,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 2,Eastern,,,44.085075,20.427561,7.4724331,43.61264,16.409517,7.6249957,5.6495738,19.210096,23.293957,29.992603,41.890709,62.766678,126,112,80,331,331,255,134,134,134,446,78,127,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Male,Quintile 1,Muchinga,,,44.360313,15.097211,,51.031368,17.587002,5.3627028,6.909132,10.47636,13.07268,27.156029,35.758804,50.909103,50,46,29,154,154,114,65,65,65,242,36,50,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 5,Western,,,96.832207,90.536942,82.948021,95.652756,85.911827,80.05278,11.600015,1.1580086,1.1580086,.96614754,,23.039837,66,51,32,154,154,101,62,62,62,118,19,66,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Region,,,,Northern,,,63.527382,38.546932,15.476081,60.788029,30.593941,15.410709,7.0981164,8.0695715,17.776257,17.472582,20.930525,45.053879,371,320,267,1094,1094,837,475,475,475,1489,255,371,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 2,Central,,,57.509941,30.618404,5.1956015,60.449387,24.895979,5.8827167,7.0987296,6.7411237,6.7411237,30.044287,33.49118,72.137466,82,70,41,208,208,150,87,87,87,316,50,82,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Location & Wealth,Rural,,Quintile 5,,,,95.966522,89.312134,55.117577,95.299438,75.746178,69.578194,11.73448,.67846137,.67846137,3.6522274,6.1623631,36.151249,130,102,78,345,345,266,144,144,144,355,80,130,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Region,,Female,,Copperbelt,,,84.303192,74.932129,42.220177,88.368874,64.877876,40.956661,9.9897213,1.4981747,2.6195681,9.9925165,18.249495,61.024761,249,219,213,738,738,597,331,331,331,732,149,250,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Male,Quintile 5,Central,,,96.549644,82.690254,79.806076,97.806892,85.552635,84.144623,12.644049,0,0,1.5953485,,42.931702,54,39,37,131,131,91,56,56,56,123,18,54,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Location & Wealth,Urban,,Quintile 4,,,,87.456451,63.443817,31.128031,85.871429,54.942425,29.781441,8.9051342,3.2568552,5.1058755,10.500245,17.252886,53.337242,542,435,433,1565,1565,1342,711,711,711,1628,313,544,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 3,Muchinga,,,80.352798,47.959789,,77.290688,35.900845,18.723082,8.6108971,1.9689788,3.997251,10.860452,25.325861,55.087406,70,50,29,179,179,117,66,66,66,279,60,70,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Location & Wealth,Rural,,Quintile 3,,,,74.087234,47.88171,19.859692,73.789909,37.280472,16.615414,8.1827717,5.4685183,8.7037191,14.158408,22.405762,51.289265,655,507,363,1708,1708,1114,643,643,643,2453,490,655,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Region,,Female,,North Western,,,69.955116,45.985981,30.294571,69.963448,40.877151,27.427534,8.0754042,8.2248087,13.186548,10.017896,20.894352,50.106251,181,151,136,492,492,391,227,227,227,573,105,181,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 1,Northern,,,32.097706,12.703978,2.0151575,35.863762,10.742571,2.7686162,5.3398519,10.790947,28.372351,25.413481,32.566692,67.953995,105,108,98,367,367,302,180,180,180,515,83,105,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Female,Quintile 3,Western,,,,,,80.881073,48.801537,22.574619,,,,10.858954,,,29,21,15,74,74,56,29,29,29,85,23,29,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Female,Quintile 1,Eastern,,,29.457289,11.825934,1.8896105,29.510351,8.3716784,.9881323,4.5551338,19.555758,37.066238,30.780369,56.8125,93.203041,58,71,48,178,178,153,79,79,79,221,35,59,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 4,Muchinga,,,91.847404,71.903702,39.945087,91.248238,63.612251,37.13821,9.9672956,2.4097259,2.4097259,6.531311,18.53694,45.532509,63,51,41,173,173,126,75,75,75,137,39,63,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Location & Sex & Wealth,Urban,Male,Quintile 2,,,,,,,70.961021,41.003078,16.330013,8.3118305,4.9685459,4.9685459,36.028267,,,23,16,19,64,64,64,34,34,34,114,20,23,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Location & Sex,Rural,Male,,,,,59.893196,37.626724,17.891287,63.334232,31.124153,18.159536,7.7335663,6.463026,10.777296,23.17918,24.461882,47.555023,1291,974,766,3369,3369,2352,1351,1351,1351,5031,848,1293,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Female,Quintile 4,Muchinga,,,,,,94.445015,67.630959,31.892181,10.148169,2.6029778,2.6029778,7.4828386,,,28,27,23,85,85,65,41,41,41,71,15,28,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Region,,Male,,Copperbelt,,,85.356522,72.415749,53.808983,87.282043,64.594719,53.639149,10.344785,1.0843236,1.6556859,13.306676,13.154168,40.74329,223,165,164,624,624,496,275,275,275,710,144,224,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Female,Quintile 4,Luapula,,,60.491425,,,74.754166,43.760578,37.57093,,,,9.7327976,,43.397812,30,21,13,72,72,58,27,27,27,80,20,30,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 1,Muchinga,,,43.645218,11.166105,4.3466945,46.44548,13.225286,3.3165536,5.9359994,13.786943,22.856379,24.084988,40.274231,65.303146,101,99,69,306,306,242,128,128,128,471,74,101,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Female,Quintile 2,Western,,,68.915001,45.720314,3.8874893,70.761414,37.708088,11.057815,7.0450554,7.0862589,13.334854,9.4190893,26.251579,70.456573,43,33,36,121,121,90,54,54,54,169,31,43,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Sex & Wealth & Region,,Male,Quintile 2,North Western,,,53.369755,49.274513,,67.039368,35.461979,19.472036,8.5085793,4.0042806,5.6692209,14.077409,15.77962,37.701462,43,37,19,107,107,62,39,39,39,186,33,43,,Zambia_2018,matched (3)
ZMB,Zambia,2018,Zambia_2018,DHS,Wealth & Region,,,Quintile 5,Lusaka,,,89.645615,80.765236,61.954147,93.851654,77.23838,58.696072,11.191799,.2448335,.489667,3.7492671,12.426821,36.270119,171,183,186,612,612,566,307,307,307,592,120,172,,Zambia_2018,matched (3)
